,region,hotel_name,date,review
4197,부산,플레아드 블랑 호텔 & 레지던스,2022년 1월,직원이 친절하고 접근성이 좋고 주차공간이 넉넉함.
4198,부산,플레아드 블랑 호텔 & 레지던스,2022년 1월,간단한 취사도구들이 잘 갖춰져있규 고장난 것이 없음
4200,부산,플레아드 블랑 호텔 & 레지던스,2022년 2월,위치가 좋고 가격대비 가성비가 좋음
4203,부산,플레아드 블랑 호텔 & 레지던스,2022년 1월,1. 주방이 갖춰져 호텔보다 편함. 2. 침구는 세탁상태 좋음.  3. 다른 투숙객과 마주칠 필요 없음.
4204,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,위치가 좋고 가격도 합리적이였습니다.
4205,부산,플레아드 블랑 호텔 & 레지던스,2022년 1월,"위치 좋았어요, 해변도 가깝고, 근처 식사하러 나가는곳도 가까워서 좋음"
4206,부산,플레아드 블랑 호텔 & 레지던스,2022년 1월,거실이 큼직해서 저녁에 시켜먹기 좋아요. 간단한 그릇이 있는 것도 편했구요. 4인 가족이라서 호텔보다 훨씬 편했어요. 가성비는 갑인 것 같네요.
4207,부산,플레아드 블랑 호텔 & 레지던스,2022년 1월,"위치 굿, 침대 굿, 주방시설 완비 굿, 1층에 편의점 있음. 가성비 좋은 숙소임"
4209,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,정말 저렴한 가격에 스위트룸 이용해서 좋았어요. 확실히.. 디럭스나 이런 방보다 훨 좋네요 ㅋㅋㅋㅋ
4211,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,해운대에 위치하고 있어 교통은 좋았다
4212,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,직원이 참 친절했어요. 주방 보조 시설이 좋았어요
4214,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,직원분들이 친절하고 주방시설이 갖춰져있어서 여가를 즐기기 좋았어요
4215,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,청결하고 소음이 적었어요 해운대 바다와 식당들 전통시장과도 가깝고 마트도 가까웠고 교통이 편리했어요 직원분이 친절하게 응대해주셨어요
4216,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,"객실 위치 좋고, 방안 따뜻하고 침대는 편안했음"
4217,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,직원분들도 친절하시구 해운대 근처라 너무 좋았어요 생각보다 좁은 느낌이 없어서 좋았어요!
4219,부산,플레아드 블랑 호텔 & 레지던스,2021년 10월,"위치와 가격, 방 크기, 오피스텔 큰평수 방이라 맘에 들었어요."
4220,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,"위치, 가성비, 근처 동급호텔 대비 편리한 주차장, 풀옵션 원룸에서 지내는 느낌. (식기, 세탁기, 전자레인지 등)"
4223,부산,플레아드 블랑 호텔 & 레지던스,2021년 11월,가격대비 정말 만족스러운 호텔입니다 적극적으로 추천합니다
4224,부산,플레아드 블랑 호텔 & 레지던스,2021년 11월,위치도 좋고 가성비가 좋았어요..
4226,부산,플레아드 블랑 호텔 & 레지던스,2021년 10월,위치가 좋았습니다....가격대비 최고임....시설도 편해요
4227,부산,플레아드 블랑 호텔 & 레지던스,2021년 10월,생각보다 깨끗하다. 10층에 있었는데 수압이 좋다. 미포쪽에 가까워 유람선이나 블루라인파크를 이용하기는 좋으나 해운대의 대중교통 정류장과는 거리가 꽤 멀다.
4231,부산,플레아드 블랑 호텔 & 레지던스,2021년 10월,해운대해수욕장에서 가깝고 취사시설도 되어있고 방도 넓고 깨끗했어요
4233,부산,플레아드 블랑 호텔 & 레지던스,2021년 10월,"가성비 끝판왕.  위치도 너무 좋고, 깨끗했어요. 엘레베이터가 빨라요"
4234,부산,플레아드 블랑 호텔 & 레지던스,2021년 10월,위치가 팔레드시즈 바로 뒷편이어서 해변 접근성 아주 좋음
4235,부산,플레아드 블랑 호텔 & 레지던스,2021년 9월,수압이 좋았고 침대가 다른 호텔들과 달리 하드한 느낌이라서 숙면을 취했습니다.
4236,부산,플레아드 블랑 호텔 & 레지던스,2021년 9월,넓고 깨끗합니다 옷장도 아주 넓어요
4237,부산,플레아드 블랑 호텔 & 레지던스,2021년 9월,객실이 전반적으로 깔끔하고 직접 조리 해 먹을 수 있다는 점에서 만족했다.
4238,부산,플레아드 블랑 호텔 & 레지던스,2021년 9월,해운대랑 가까워서 진짜 좋앗고 잠만자기 좋은 가성비 레지던스 숙소예요~~
4239,부산,플레아드 블랑 호텔 & 레지던스,2021년 9월,위치는 해변에서 가까워서 좋았고 식사 맟 세탁이 방에서 가능한 것이 좋음. 식기류는 약간 부족한 상태임.
4240,부산,플레아드 블랑 호텔 & 레지던스,2021년 6월,해변에서 가깝고 주변에 편의 시설이 많아 이용이 편리했음. 위치가 좋고 룸 컨디션 대비 가성비 좋음.
4241,부산,플레아드 블랑 호텔 & 레지던스,2021년 8월,"팔레드시즈 건물 하나만 지나면 해운대 해수욕장이라는 점 게임 대여, 서비스로 내놓은 미니손소독스프레이, 도보로 해운대역앞 메인도로나 해변열차 미포정거장까지 접근 가능해요. 저렴한 숙박비용, 건조까지 되는 드럼세탁기도 유용했어요."
4242,부산,플레아드 블랑 호텔 & 레지던스,2021년 7월,생각보다 깨끗하게 청소된 방이 좋았어요.
4245,부산,플레아드 블랑 호텔 & 레지던스,2021년 8월,바닷가와 가깝고 조용해서 좋았어요
4246,부산,플레아드 블랑 호텔 & 레지던스,2021년 5월,위치도 좋고 조용하고 바다도 살며시보이고 가성비좋았습니다
4247,부산,플레아드 블랑 호텔 & 레지던스,2021년 7월,가성비 좋은 넖은 방과 거실..
4248,부산,플레아드 블랑 호텔 & 레지던스,2021년 7월,"위치, 시설, 가격 등등 매우 좋아서 다시 가고싶습니다. ^^"
4250,부산,플레아드 블랑 호텔 & 레지던스,2021년 7월,"원하던 위치에 딱 있어서 해수욕장, 편의시설, 시장, 산책까지 다 좋았어요. 불편사항은 호텔 프론트에 얘기하니 신속하게 처리해 주시더라구요."
4253,부산,플레아드 블랑 호텔 & 레지던스,2021년 5월,가격대비 위치좋고 거실 방 넓어요. 여럿이 놀기 좋아요. 조식은 별루요. 먹을게 너무없고. 식엇고.. 가격이 싸니 뭐. 빵에 잼이랑 우유만 먹고 왓슴당.
4254,부산,플레아드 블랑 호텔 & 레지던스,2021년 7월,"위치도 좋고 가격도 합리적이었어요. 바다열차 타는 곳도 가깝고, 기장 가기에도 적당한 거리였어요."
4255,부산,플레아드 블랑 호텔 & 레지던스,2021년 7월,"위치, 내부 시설이 좋았어요. 침실과 거실이 분리되어 있어서 쾌적하게 지내기 좋습니다."
4256,부산,플레아드 블랑 호텔 & 레지던스,2021년 5월,방도 화장실도 깔끔하고 가성비 좋고 위치도 좋고 다음에도 또 이용하고 싶습니다. 세탁기 쓸 수 있는것도 좋아요.
4260,부산,플레아드 블랑 호텔 & 레지던스,2021년 6월,"가격대비,시설,위치 등이 만족스럽다."
4262,부산,플레아드 블랑 호텔 & 레지던스,2021년 6월,"가격대비 좋았습니다. 잠자기에 편안했고, 수압도 좋았습니다.  위치는 해변으로 부터 가까웠고, 버스정류장에서도 가까웠습니다.  숙박건물에 편의점이 있으니 필요한 물품들은 금방 해결 가능했습니다. 다만, 뷰는 기대하지 마시기를"
4263,부산,플레아드 블랑 호텔 & 레지던스,2021년 6월,바다랑 완전 가깝고 저녁에 해변 산책하기도 조용하고 좋아요. 대중교통 이용했는데 버스정류장 가까워요.
4264,부산,플레아드 블랑 호텔 & 레지던스,2021년 6월,길건너면 바로 바닷가 접근가능하다는점이 가장 최고라고 생각합니다 직원들도 친절하고 장인장모님 모시고 갔었는데 좋은방으로 안내해주셨어요 오늘 다시 아내랑 가려고 재 예약했습니다. 그정도로 추천!
4267,부산,플레아드 블랑 호텔 & 레지던스,2021년 5월,숙소가 깨끗하고 조용하며 직원이 친절함.
4269,부산,플레아드 블랑 호텔 & 레지던스,2021년 5월,냉장고 크고 세탁기 등등 다갖춰져잇어서 좋음
4270,부산,플레아드 블랑 호텔 & 레지던스,2021년 4월,이젠 좀 살짝 오래된 느낌이 들기 시작하는 내부지만 여전히 가성비 좋은 숙소임은 분명하네요
4271,부산,플레아드 블랑 호텔 & 레지던스,2021년 5월,바다도 건물 사이로 딱 보였고 방도 크고 깨끗했어요
4272,부산,플레아드 블랑 호텔 & 레지던스,2021년 5월,"아침식사 맛나고 괜찮고요, 주차도 괜찮습니다. 가성비 좋은 호텔입니당. 체크아웃 후 가방도 맡아주셔서 좋아요."
4274,부산,플레아드 블랑 호텔 & 레지던스,2021년 5월,위치나 가성비는 나쁘지는않은거같아요 아이가있으신분들은 좋을거같아요
4275,부산,플레아드 블랑 호텔 & 레지던스,2021년 5월,간략해보이지만 있을건 다 있고 깔끔했으며 해운대 바다와 가까워 좋았습니다.
4277,부산,플레아드 블랑 호텔 & 레지던스,2021년 5월,가족들과 지내기에 좋았다.걸어서 해변과 주요 볼거리 지역에 다닐수 있다.주차장사용도 편하다.주변 식사할곳도 많다.
4280,부산,플레아드 블랑 호텔 & 레지던스,2021년 4월,가성비 좋은 호텔! 출장 중 이용했는데 만족했습니다^^
4281,부산,플레아드 블랑 호텔 & 레지던스,2021년 4월,위치. 다자녀 가족에 가성비 최고
4282,부산,플레아드 블랑 호텔 & 레지던스,2021년 4월,바다랑 가까움. 그리고 직원들 친절.
4284,부산,플레아드 블랑 호텔 & 레지던스,2021년 4월,위치.주차.가격.수압.수건넉넉함. 간단한 식사가능. 전자렌지구비.
4287,부산,플레아드 블랑 호텔 & 레지던스,2021년 3월,위치가 좋았고 가족끼리 머물기 좋았어요
4289,부산,플레아드 블랑 호텔 & 레지던스,2021년 2월,아주 친절하고 써비스가 좋네요. 방도 조용하고 쾌적했어요. 추천합니다
4292,부산,플레아드 블랑 호텔 & 레지던스,2021년 3월,프론트데스크 직원이 친절하며 바닷가랑 가까웠어요.
4293,부산,플레아드 블랑 호텔 & 레지던스,2021년 2월,위치가 바닷가에서 가까운 곳에 있었고 건물 사이로 바다가 보이는 곳이어서 만족했습니다. 침구가 보송보송 편안했도 난방이 잘 되어 따뜻하게 지내다 왔습니다.
4296,부산,플레아드 블랑 호텔 & 레지던스,2021년 2월,가성비가 좋았고 밥을 해먹을 수 있어서 맘에 들었어요. 조금만 걸어나가면 해운대라서 산책하기도 좋았어요.
4297,부산,플레아드 블랑 호텔 & 레지던스,2021년 1월,지하철과 조금 멀어서 아쉬웠지만 바닷가가 바로 앞에 있어서 좋았어요
4298,부산,플레아드 블랑 호텔 & 레지던스,2021년 1월,해운대와 거리가 가깝고 따뜻했어요!
4299,부산,플레아드 블랑 호텔 & 레지던스,2021년 1월,위치가 정말 좋았습니다. 간이 주방과 건물 1층의 편의점 시설 좋았구요. 기존호텔과 달리 용량이 크고 냉동고가 있는 냉장고도 좋았습니다. 특히 난방시스템이 온풍기가 아닌 바닥 온돌이란 점이 좋네요.
4301,부산,플레아드 블랑 호텔 & 레지던스,2021년 1월,가성비가 좋고 방도 넓으며 주방이 있다는 점이 매력적입니다. 직원사이의 의사소통에는 문제가 있었겠으나 접객 서비스는 괜찮았습니다.
4303,부산,플레아드 블랑 호텔 & 레지던스,2020년 12월,바닷가는 걸어서 5분거리 먹거리 천국
4304,부산,플레아드 블랑 호텔 & 레지던스,2020년 12월,불편한점을 생각했을때 떠오르는 점이 없습니다. 1) 층간소음 / 벽간 소음 없었음 2) 쾌적하고 넓은 공간 3) 직원친절 4) 해운대 바닷가 근처 위치
4305,부산,플레아드 블랑 호텔 & 레지던스,2020년 12월,"오피스텔같은 곳이라 취식할 수도 있고, 세탁기도 있어서 편리합니다. 침구가 깨끗하고 난방도 잘되고 싼가격에 이용할수있어서 좋았습니다."
4306,부산,플레아드 블랑 호텔 & 레지던스,2020년 11월,조용하고 관리가 잘되어 편하게 쉬었습니다. 가성비 좋은 호텔입니다.
4307,부산,플레아드 블랑 호텔 & 레지던스,2020년 11월,위치도좋고 이정도면 지인들께추천
4309,부산,플레아드 블랑 호텔 & 레지던스,2020년 11월,해운대 해변이 가까워서 좋았어요.
4311,부산,플레아드 블랑 호텔 & 레지던스,2020년 11월,가성비 최고구요 주차가능합니당 뷰를 기대하기엔 적절치 못하지만 하루 잠깐 편하게 쉬기엔 최고에요:) 스탭들두 친절하구요:)
4313,부산,플레아드 블랑 호텔 & 레지던스,2020년 10월,직원들은 친절하고 시설도 훌륭했다. 위치도 좋고 가성비는 최고다!
4314,부산,플레아드 블랑 호텔 & 레지던스,2020년 10월,가성비도 좋고 특히 피트니스 시설이 좋았습니다.
4316,부산,플레아드 블랑 호텔 & 레지던스,2020년 10월,전자렌지 및 취사 가능해서 좋았어요 침대도 푹신하고 조용해요 타 호텔 숙박시 청소시간에 시끄러웠는데 여기는 조용해서 잘 쉬었어요. 청소는 보통입니다.
4318,부산,플레아드 블랑 호텔 & 레지던스,2020년 9월,일요일 8만원대로 거실주방 딸린 스위트룸 이용할 수 있었어서 가성비 좋았어요! 해운대 해변에서 가까웠고 근처에 맛집 분위기좋은 곳들 많구요!  필요한거 물어보면 많이 갖다주셔여
4321,부산,플레아드 블랑 호텔 & 레지던스,2020년 8월,해변에서 가깝고 깨끗하고 가성비 최고 입니다
4322,부산,플레아드 블랑 호텔 & 레지던스,2020년 8월,해운대 해변 접근성이 뛰어남. 숙소내 전자레인지등 편의시설이 잘 구비되어있음
4324,부산,플레아드 블랑 호텔 & 레지던스,2020년 8월,침대가 넓어서 좋았어요. 주차시간 넉넉해서 좋았어요.
4325,부산,플레아드 블랑 호텔 & 레지던스,2020년 7월,세탁기가 있어서 선택했던 숙소. 방이 조금작았지만 저렴한 숙박비로 가성비도 최고였던곳.
4326,부산,플레아드 블랑 호텔 & 레지던스,2020년 8월,"위치 너무좋고, 직원분들 진짜 친절하고, 패밀리 스위트 침대 너무 편안하게 잘 쉬었어요. 침대에 찰떡을 붙여놓은줄... 부산와서 놀러는 안다니고 침대에만 누워있고팠습니다^^"
4327,부산,플레아드 블랑 호텔 & 레지던스,2020년 8월,앞에 팔레드시즈가 있어서 오션뷰는 아니지만 제가 묵었던 방운 건물 두 개 사이로 바다가 보였어요!! 시설도 요리할수있는거 다 있고 어메니티도 있어서 좋아요
4328,부산,플레아드 블랑 호텔 & 레지던스,2020년 6월,위치ㆍ주차ㆍ숙소크기ㆍ가격 모두 만족했습니다~
4329,부산,플레아드 블랑 호텔 & 레지던스,2020년 7월,바다에서 아주 가까운 곳에 위치하고 있었고 숙소가 깨끗하고 나름 괜찮다고 느껴졌어요
4331,부산,플레아드 블랑 호텔 & 레지던스,2020년 6월,좀 복잡한 구조 오피스텔 에 만들어놓은 호텔 가격대비 잘만함
4332,부산,플레아드 블랑 호텔 & 레지던스,2020년 6월,위치가 굉장히 좋았고 냉장고 냉동실 온도가 매우 만족스러웠어요! 한건물에 편의점 두개있는것도 좋았어요
4334,부산,플레아드 블랑 호텔 & 레지던스,2020년 6월,위치가 바다랑도 가깝고 주변에 빌리*이랑 가까워서 친구랑 잼게 놀다왔네요. 숙도도 깨끗하고 메모리폼이 편하드라구요!! 비데도 따뜻해서 좋았어요!
4336,부산,플레아드 블랑 호텔 & 레지던스,2020년 5월,조용하고 바닷가 바로 앞이라 좋았습니다
4338,부산,플레아드 블랑 호텔 & 레지던스,2020년 5월,"매일 물,수건 가져다줌. 시기상 가성비가좋았음"
4341,부산,플레아드 블랑 호텔 & 레지던스,2020년 4월,깨끗하고 가성비 좋고 직원이 친절했습니다
4342,부산,플레아드 블랑 호텔 & 레지던스,2020년 4월,주차하기 편하고 해운대 백사장과 먹거리 골목이 가까워서 좋았어요~
4343,부산,플레아드 블랑 호텔 & 레지던스,2020년 2월,애기가 있어서 난방이 중요했는데 완전 찜질방 수준이에요. 주차 공간도 괜찮았고 편의점도 있고 근처에 밥 먹을 곳도 많아요.
4344,부산,플레아드 블랑 호텔 & 레지던스,2020년 2월,"바다와 가까움, 가성비 좋음! 인덕션, 식기구 갖춰져 있음 1층에 편의점"
4346,부산,플레아드 블랑 호텔 & 레지던스,2020년 2월,해변과 거의 붙어있고 상가와도 인접해있어서 편했습니다. 청소도 잘 되있구요.
4348,부산,플레아드 블랑 호텔 & 레지던스,2020년 1월,시설이 청결하였고 직원이 친절하였습니다 그리고 해운대바닷가랑 인접하여 걸어다니기 좋았습니다
4350,부산,플레아드 블랑 호텔 & 레지던스,2019년 12월,해운대해수욕장 바로 앞이라서 해운대 바다를 즐기기에 딱 좋았습니다.  가격대비 공간도 넓고 여러명이 함께 사용하기에도 무난하였습니다.
4351,부산,플레아드 블랑 호텔 & 레지던스,2020년 1월,바닷가 뷰는 없었지만 걸어서 해변 산책가능합니다
4355,부산,플레아드 블랑 호텔 & 레지던스,2020년 1월,"위치 좋고, 침대는 푹신하고 안락했으며, 거실이 생각보다 넓어 편했음"
4358,부산,플레아드 블랑 호텔 & 레지던스,2019년 12월,"방이 충분히 넓었고, 사람수만큼 추가 침구도 넣어주셨다"
4359,부산,플레아드 블랑 호텔 & 레지던스,2020년 1월,직원분들 엄청 친절하고 레지던스라 원룸 오피스텔 빌린 기분이었어요.ㅎㅎ그리도 해운대랑 엄청 가까워서 일출보기 너무 좋았어요
4360,부산,플레아드 블랑 호텔 & 레지던스,2019년 12월,"간단히 해먹을 수 있어 좋았고, 위치도 좋고 조용합니다. 침구도 새거라 좋아요."
4362,부산,플레아드 블랑 호텔 & 레지던스,2019년 12월,"바다뷰가 없는걸로 알고 갔는데 미포쪽으로 일부 바다를 볼 수 있어 좋았고, 청소하시는 아주머니도 친절하셨고 일행 모두 만족스런 숙소였습니다."
4363,부산,플레아드 블랑 호텔 & 레지던스,2019년 12월,위치와 뷰가 너무나도 멋있습니다. 해안가바로 앞에 위치해 있습니다.
4364,부산,플레아드 블랑 호텔 & 레지던스,2019년 12월,스타일러가 있습니다! 샤워용품과 침구류를 잘 챙겨주셔서 좋았습니다!
4365,부산,플레아드 블랑 호텔 & 레지던스,2019년 11월,엄마가 만족하심. 넓고 긴 공간이 쾌적하고 집처럼 편안했다고함.ㆍ
4366,부산,플레아드 블랑 호텔 & 레지던스,2019년 11월,아기와함께하기에 최고였습니다
4367,부산,플레아드 블랑 호텔 & 레지던스,2019년 11월,접근성이 좋고 식기도 같이 있어서 요리 해먹을수 있습니다 내부가 깔끔하고 좋네요
4369,부산,플레아드 블랑 호텔 & 레지던스,2019년 11월,위치가 정말 최상이였어요~ 파라다이스 호텔에서 1분도 안걸리는 거리
4372,부산,플레아드 블랑 호텔 & 레지던스,2019년 11월,침대 빼고 모두 대만족. . 또 가고 싶은곳
4373,부산,플레아드 블랑 호텔 & 레지던스,2019년 10월,일찍 체크인을 했어요 회사 업무후 안락하게 쉴수 있어 좋았습니다
4374,부산,플레아드 블랑 호텔 & 레지던스,2019년 10월,원룸처럼 생활에 필요한 것들이 잘 구비되어 있어 혼여행족에게는 좋은 숙소입니다.  해운대 해변도 가깝고 주변 편의 시설도 좋습니다. 해운대 시장도 가까웠어 혼여행자들은 시장을 봤어 요리하여 먹오도 좋구요
4378,부산,플레아드 블랑 호텔 & 레지던스,2019년 10월,방은 훌륭했습니다. 두번째 방문인데 지난번에는 청소상태가 조금 아쉬웠는데 이번에는 깨끗하고 쾌적했어요. 해변 바로 근처라 위치도 좋구요. 만족합니다.
4379,부산,플레아드 블랑 호텔 & 레지던스,2019년 9월,위치 빼고 다 좋았음. 특히 깨끗하고 침구가 매우 편했음.
4380,부산,플레아드 블랑 호텔 & 레지던스,2019년 9월,"단점외에는 아주 좋음 접근성,가격등등.."
4382,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,직원분들이 친절하셔서 정말 좋았습니다.
4383,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,조리를 할수있다는 점이 좋았습니다. 그리고 밑에 먹을곳도 많아서 좋아요!
4384,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,"위치가 해변과 매우 가깝고, 밤에 조용하고 좋았습니다. 생긴지 얼마 안되서 그런지 매우 청소상태도 청결했어요."
4385,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,바다랑 엄청 가까움!! 주차도 다음날 5시까지 주차가능!!
4386,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,잠자리는 편안하고 화장실이 깔끔해서 좋았어요! 수건도 바스타월이 준비 되어있어서 더 만족스러웠습니다.
4387,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,3인 이상 가족 여행 시 이용하기 딱 좋은 레지던스형 호텔이었어요! 2박 3일 간 정말 편하게 지내다 왔습니다.
4388,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,"조용해서좋았고 터치? 가 없는점도 마음에 듬!  수건이 여유분이없는건 너무 아쉽,,, 그리고 처음들어갔을때 바닥청소가 잘 안되어있어서 내가 다시 한 점 ㅠㅠㅠㅠㅠㅠ;;;;;"
4389,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,세탁기가 있어서 편리(수영복 세탁 등) 했음.
4390,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,해운대 바다와 가까워요 편의점이 주변에 많아요
4391,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,"위치, 가격, 친절도 모두 아주 훌륭했음"
4392,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,숙소 크기도 좋았고 위치도 해운대와 가까워서 좋았어요 추가인원 있다고 하니까 라쿠라쿠 챙겨줘서 넓게 잤어요!!
4393,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,새건물이라 사진상과 거의 똑같은 컨디션이라 좋았어요. 조식도 6000원 치고 만족했어요.
4394,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,다 좋았는데..태풍이 오는바람에..ㅜㅜ
4395,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,"해변과 가까움, 체크아웃하는 날까지 주차가 가능해서 좋았음"
4396,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,내부시설은 깨끗하고 휴가철 가성비 갑  세족장 굿
4397,부산,플레아드 블랑 호텔 & 레지던스,2019년 8월,넘 좋아여~ 가성비 짱 위치 가격 룸컨디션 정말 짱임~^^
4398,부산,플레아드 블랑 호텔 & 레지던스,2019년 7월,호텔 직원분들이 친절해 좋았습니다
4399,부산,플레아드 블랑 호텔 & 레지던스,2019년 7월,친절한 서비스 깔끔한 친구 전반적으로 깔끔해서 매우만족입니다.
4401,부산,플레아드 블랑 호텔 & 레지던스,2019년 7월,"가격대비 만족할 만한 방 사이즈, 방마다 있는 에어컨, 깔끔한 화장실"
4402,부산,플레아드 블랑 호텔 & 레지던스,2019년 7월,"침대가 킹사이즈로 넉넉하고 신축 건물이라 가구며, 내부 인테리어가 깨끗하고 안락했습니다.  지하철 역이나 해운대 바닷가와는 가까웠습니다."
4403,부산,플레아드 블랑 호텔 & 레지던스,2019년 6월,"일회용 세제도 제공해주시고, 스타일러도 사용할 수 있어서 2박 숙박에 불편함이 없었습니다^^ 방도 깔끔하고 좋았어요"
4404,부산,플레아드 블랑 호텔 & 레지던스,2019년 6월,"침대가 안락했고 침구 상태도 매추 뽀송뽀송하고 청결했습니다. 세탁기와 취사시설, 대형냉장고도 여름가족여행객에게 유용했고요."
4405,부산,플레아드 블랑 호텔 & 레지던스,2019년 5월,팔레드시즈 뒤쪽이라 위치가 좋음 해운대 메인도로에서 걸어서 10분정도걸림. 호텔이라기보단 오피스텔느낌이 강함. 침구도 깨끗했고 화장실도 괜찮았음.
4407,부산,플레아드 블랑 호텔 & 레지던스,2019년 4월,해변가에서 가까워서 산책하기 좋았습니다.
4408,부산,플레아드 블랑 호텔 & 레지던스,2019년 5월,"해운대 해수욕장 바로 앞, 호텔이 밀집 된 곳에 위치해서 편의시설 등의 접근성이 매우 좋았습니다. 푸르지오 시티 자체가 신축건물이라서 숙소 역시 깔끔합니다."
4411,부산,플레아드 블랑 호텔 & 레지던스,2019년 4월,"침대 청결하고 안락 했어요, 직원분들도 친절 했습니다"
4412,부산,플레아드 블랑 호텔 & 레지던스,2019년 4월,가성비 굿. 트윈베드 좋음.식사도 무난하고 괜찮음.
4413,부산,플레아드 블랑 호텔 & 레지던스,2019년 4월,침대와 침구가 푹신하고 푸근해 푹 잘 수 있었습니다
4414,부산,플레아드 블랑 호텔 & 레지던스,2019년 4월,체크인 시간 전에 이른 체크인이 가능
4416,부산,플레아드 블랑 호텔 & 레지던스,2019년 3월,이번이 세번째 였는데 언제나 편하고 기분좋게 보내는것 같아요 강추입니다
4417,부산,플레아드 블랑 호텔 & 레지던스,2019년 2월,"깔끔한 아파트형식,위치,가성비 굿"
4418,부산,플레아드 블랑 호텔 & 레지던스,2019년 3월,적절한가격. 2인 이용에 적합
4422,부산,플레아드 블랑 호텔 & 레지던스,2019년 2월,해운대 근처에 위치해 바닷가를 가까웠습니다. 방과 시설등이 청결하였습니다.
4423,부산,플레아드 블랑 호텔 & 레지던스,2022년 2월,해운대 시내에 위치하고 있어 여행하기 편리했어요^^ 방은 스위트 룸이었는데 침구를비롯 무척 만족합니다
4424,부산,플레아드 블랑 호텔 & 레지던스,2022년 2월,백사장이랑 위치가 가까워 동선이동이 편했고 실내가 기름보일러라 따뜻했다.
4425,부산,플레아드 블랑 호텔 & 레지던스,2022년 2월,해운대 바로 앞이라 접근성 좋음 가성비좋음
4428,부산,플레아드 블랑 호텔 & 레지던스,2022년 2월,청결하고 해운대 해변에서 가까이 있어서 편했어요. 다음에도 해운대 오면 이곳에서!
4429,부산,플레아드 블랑 호텔 & 레지던스,2022년 1월,해변과 가깝고 가성비 좋았습니다.
4430,부산,플레아드 블랑 호텔 & 레지던스,2022년 1월,시설 및 위치가 좋았습니다. 좋았던 부분 대비 가격도 너무 괜찮아서 다음에 또 들를거같습니다
4431,부산,플레아드 블랑 호텔 & 레지던스,2022년 1월,1. 조용해서 편히 쉴 수 있었음 2. 해운대 해변의 접근성이 좋음
4434,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,넓고 쾌적하였으며 바다가 보이는 뷰였습니다
4435,부산,플레아드 블랑 호텔 & 레지던스,2022년 1월,숙소가 청결하고 프라이버시가 좋아요. 아파트식 원룸 구조이며 주차가 편합니다(주차 입구 찾기가 어려웠지만) 최강 저렴한 숙소비용에 주방도 있어 편리했습니다.
4436,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,비지니스 호텔이예요. 가격대비 적정한 곳 입니다
4437,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,오피스텔이에요 안에 조리할수있고 요청하면 세제로 세탁기 이용 가능해요 더럽진 않앗어요
4438,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,일단 레지던스라 냉장고가 대형이라 좋았고 서울의 레지던스와 비교하면 서비스가 좋았습니다. 크리스마스만 아니라면 한달살기해도 좋을듯 ㅋ
4442,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,침구류가 깨끗하고 좋았어요. 엘시티옆 조용한 위치에요. 어메니티는 샴푸 린스 바디워시 콤있었구요. 추가로 편의점이 1층에 있어서 편리하고 좋았어요.
4443,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,위치적으로 매우 좋았어요. 기존에 선택한 숙소보다 업그레이드를 해줘서 더 좋았구요. 주차장도 넓어서 주차하기 너무 편해요
4444,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,해변가까이에 위치한데다 바다전망으로 바꿔주셔서  너무 좋았어요 감사합니다
4445,부산,플레아드 블랑 호텔 & 레지던스,2021년 12월,1. 리셉션에서 반갑게 친절하게 체크인 도와주었으며 2. 다른 불편함 없이 잘 사용할 수 있었으며 3. 위치도 해운대에서 가까워 바다뷰는 아니였지만 도보 5분이면 바다를 원없이 조망 가능
4446,부산,플레아드 블랑 호텔 & 레지던스,2021년 11월,해운대 해변에 인접해있어서 좋았습니다
