,region,hotel_name,date,review
782,강원도,용평 리조트,2021년 8월,항상 갈때마다 기분좋게 힐링하고 옵니다
786,강원도,용평 리조트,2021년 8월,"8월 28일 방문이었는데, 저녁에 실외온도는 18도, 발왕산 케이블카 정상은 오전에 12도 였어요 여름에 방문 추천입니다"
789,강원도,용평 리조트,2021년 8월,낡고 오래되었지만 숙소가 넓고 쾌적해서 좋았어요.
790,강원도,용평 리조트,2021년 8월,"주변경관과 잘 어울리게 배치된 리조트는 국내 최대, 최고라 할수 있다"
792,강원도,용평 리조트,2021년 8월,혹서기에도 평균기온이 낮아서 정말 피서를 제대로 즐겼습니다. 누구나 즐길거리가 많이 있어서 가족단위로 와도 좋을 것 같아요.
793,강원도,용평 리조트,2021년 8월,"룸 컨디션, 침대의 편안함, 식사의 퀄리티 모두 만족이에요~"
794,강원도,용평 리조트,2021년 8월,발왕산성 야간조명이 멋졌다. 조식이 만족스러웠다.
798,강원도,용평 리조트,2021년 6월,깨끗했고 식사도 아주 맛있었습니다.
799,강원도,용평 리조트,2021년 6월,청결한 침구 와객실은 만족함
800,강원도,용평 리조트,2021년 6월,수압이 세서 좋았습니다. 4인 기준 숙소가 넓었어요.
801,강원도,용평 리조트,2021년 7월,자연에 있는 좋은 호텔입니다. 친절합니다.
803,강원도,용평 리조트,2021년 6월,노후된 시설이지만 관리가 잘되어있고 리조트내의 여러가지 액티비티가 많아서 재밌습니다.
805,강원도,용평 리조트,2021년 6월,깔끔하고 공기도 상쾌해서 자주 찾아요~
806,강원도,용평 리조트,2021년 6월,"가성비 좋고 주변에 바로 케이블카, 루지 같은 레져를 할 게 많아서 가족여행엔 👍"
807,강원도,용평 리조트,2021년 5월,비수기라 조용하고 가격대비 좋았어요- 기대 안했는데 깨끗하고 주변 경관 멋있고! 다음에 또 가고 싶어요
808,강원도,용평 리조트,2021년 5월,편의시설이 잘되있다고 생각이들게 되어서 정말 좋아요
810,강원도,용평 리조트,2021년 5월,위치..가격..아기 해열제..레이트체크아웃 단돈 만원
811,강원도,용평 리조트,2021년 5월,초등학생 자녀와 머무르기 좋았음
813,강원도,용평 리조트,2021년 4월,"직원 친절도, 스키장앞에 일루미네이션 산책코스 등 좋았습니다"
814,강원도,용평 리조트,2021년 4월,주차 및 청결한 환경이 너무 기대 이상이었습니다.
817,강원도,용평 리조트,2021년 1월,오랜된 숙소지만 청소상태가 굿
818,강원도,용평 리조트,2021년 1월,난방은 끝내줍니다. 수건 침구모두 깨끗하고 정갈했어요
819,강원도,용평 리조트,2021년 1월,아주 좋았어요..코로나대문에 편의점 1회용 음식이지만....
820,강원도,용평 리조트,2021년 1월,"고속도로에서 접근성이 좋고, 스키 뿐 아니라 다양한 트랙킹코스, 발왕산케이블카, 인근 양떼목장 등 기후 조건에 따라 액티비티 선택의 폭이 넓어 강추합니다."
821,강원도,용평 리조트,2020년 12월,둘째날 아침에 올해 첫눈이 왔는데 너무너무 좋았어요~완전히 득템했죠^^
822,강원도,용평 리조트,2020년 12월,일찍 도착해서 짐을 맡길 곳이 없어 걱정했는데 체크인하고 바로 숙소로 들어갈 수 있게 해 주셔서 매우 편했습니다
823,강원도,용평 리조트,2020년 12월,조용하면서도 숙소의 청결도가 우수함
826,강원도,용평 리조트,2020년 11월,생각보다 시설이 깨끗하고 편안했습니다!
827,강원도,용평 리조트,2020년 10월,부대시설과 주차 다 좋았습니다.
828,강원도,용평 리조트,2020년 10월,리조트안에서 할수있는게 많아서 좋았어요.가성비 좋았어요
829,강원도,용평 리조트,2020년 10월,산속에 있어 공기가 신선하고 발왕산 스카이워크 올라가가을산에 빠져버렸네요. 날씨도 좋아서 짱이었어요 .
830,강원도,용평 리조트,2020년 10월,부모님 모시고 갔었는데 건물은 오래되었으나 청결하고 넓어서 편하게 잘 지내고 왔습니다.
831,강원도,용평 리조트,2020년 10월,"넓은 방, 깨끗한 집기와 침구 세트.  가족이 묵기에 좋아요."
832,강원도,용평 리조트,2020년 10월,부대시설이 잘 갖춰줘서 좋았고요. 아침식사도 만족스럽게 먹었습니다.
833,강원도,용평 리조트,2020년 8월,서비스 친절하고 시설 청결함
834,강원도,용평 리조트,2020년 10월,식사는 호텔 1층 샬레 레스토랑에서 대부분 해결함. 준수한 맛과 서비스!!
835,강원도,용평 리조트,2020년 10월,방이 넓고 취사 가능 편의시설과 즐길거리가 충분 와이파이 잘됨
837,강원도,용평 리조트,2020년 10월,가성비가 넘 좋았고 놀거리가 많음 샤워기 물살이 세고 뜨거운 물 잘 나옴 방에 전자레인지가 있어 편하게 지냄
838,강원도,용평 리조트,2020년 9월,"숙소 내부는 리모델링되어 깔끔하고 이용에 불편함이 앖었음, 청결한 관리상태"
841,강원도,용평 리조트,2020년 8월,전일 급하게 날짜 변경 요청했는데도 변경 가능했습니다. 호텔정책마다 다른듯한데 유연성 있는것 같아 매우 만족했습니다.
842,강원도,용평 리조트,2020년 9월,산책하기 좋았음. 비수기라 싸게 잘 이용하고 감.
844,강원도,용평 리조트,2020년 9월,요청사항을 즉시 대응해주셔서 좋았습니다
845,강원도,용평 리조트,2020년 9월,아침식사는 귀찮더라도 황태회관까지 나가서 먹읍시다. 강추~! 이 동네 와서 황태를 거르면 아쉽습니다. 샬레 레스토랑도 좋았지만.. 개인적으로 황태회관이 더 만족도 높음.
846,강원도,용평 리조트,2020년 9월,조용하고 편안해서 숙면했습니다.
847,강원도,용평 리조트,2020년 8월,가격 대비 시설 만족합니다. 다음 기회 있을 때 또 이용하도록 하겠습니다~
851,강원도,용평 리조트,2020년 8월,"방이 넓고, 세워진지 얼마 안되서 좋았음"
852,강원도,용평 리조트,2020년 8월,휴양레저시설이라 좋아요. 공기도 상쾌하고
853,강원도,용평 리조트,2020년 8월,체크인하고 바로 청소를 도와주셔서 오래기다리지않고 체크인가능했다. 주변경치도 좋고 시설이용이 비싸지만 나쁘지않은 경험이었다
855,강원도,용평 리조트,2020년 8월,분위기와 공기가 너무 좋았습니다.
856,강원도,용평 리조트,2020년 8월,성수기로 인한 고객과다로 불편함은 있엇으나 가성비 갑
859,강원도,용평 리조트,2020년 8월,생각했던것 이상으로 깨끗하고 편안하게 지냈습니다
860,강원도,용평 리조트,2020년 8월,리조트내 이용시설이 잘 돼 있어서 비가 많른 장마철에도 이용하기 좋았음.
863,강원도,용평 리조트,2020년 8월,비가 계속 오다말다해서 온전히 못즐긴건 아쉽지만.. 숙소(침대 3개 트리플)도 저렴&깨끗하고 좋았습니다. 애기포함 3명이서 운동장처럼 썼는데 2가족 가도 될듯요~
864,강원도,용평 리조트,2020년 8월,가족 단위로 즐길거리가 많아서 좋았습니다! 초등학생 정도를 포함한 가족 단위 여행에 강추합니다^^*
865,강원도,용평 리조트,2020년 8월,주변경관이 자연친화적이라 청량감이 좋았다 깔끔한 시설이 편리했다 놀거리가 많았다
866,강원도,용평 리조트,2020년 8월,식사도 좋았고 편하게 쉬다 잘 왔어요 밤에 야외가 너무 좋더라구요^^
868,강원도,용평 리조트,2020년 8월,가성비 최고 시설 좋고 리조트 내에서만 놀아도 너무 좋아요
869,강원도,용평 리조트,2020년 7월,"저렴한 가격에 가성비 있는 숙소였습니다. 8인용 숙소인만큼 세면대 두개, 샤워실도 두개입니다. 층마다 자판기도 있고 엘레베이터도 세대입니다. 편의점이 있은 상가동도 바로 옆에 있어 좋았습니다."
871,강원도,용평 리조트,2020년 7월,이른새벽 산책도좋았고 주변에 나무들이 많아서 흴링한 여행이였읍니다
872,강원도,용평 리조트,2020년 7월,룸이 넓고 깨끗해서 가족들이 만족했.
873,강원도,용평 리조트,2020년 6월,리조트내부에 즐길거리가 많음
875,강원도,용평 리조트,2020년 6월,방과 시설 등이 청결하고 콘도 앞 주차장도 넉넉하고 직원분들도 친절하심
877,강원도,용평 리조트,2020년 6월,조식은 너무나 먹을것이 없었음. 음식 주변 지저분...직원은 친절했음.
881,강원도,용평 리조트,2020년 4월,위치가 산 속에 있어서 좋았어요. 시설은 낡았지만 있어야 할 건 다 있었어요.
882,강원도,용평 리조트,2020년 5월,부대시설이 많아 리조트내에서도 충분히 좋았음.
884,강원도,용평 리조트,2020년 4월,코로나 바이러스의 창궐로 투숙객이 거의 없었지만 자주 가던 곳이라 쾌적한 여행이 되었다. 4월 중순인데도 봄꽃은 일러 아직 피지 않고... 꽃 필 때 또 와야겠다..................
886,강원도,용평 리조트,2020년 3월,침대 편했어요. 그 외 시설도 만족합니다.
888,강원도,용평 리조트,2020년 3월,호텔방에서 스키부츠를 신고 바로 슬로프로 갈 수 있어서 편함
889,강원도,용평 리조트,2020년 1월,시설 좋고 스키 타기 좋았어요
891,강원도,용평 리조트,2020년 2월,겍실이 넓고 편안합니다 생각보다 깔끔합니다
892,강원도,용평 리조트,2019년 12월,스키장이 가까이에 있어 경치도 좋았구 침구가 깨끗하고 전체적으로 만족스러웠어요
893,강원도,용평 리조트,2020년 1월,그래도 용평 안이라서 괜찮았던 것 같다
894,강원도,용평 리조트,2020년 1월,스키장과 바로 연결. 편안한 객실
898,강원도,용평 리조트,2019년 11월,오래된 시설이긴 하지만 바닥은 완전 따끈따끈해서 좋았어요. 식기도 다 청결하고.. 가족끼리 편하게 쉬고 갑니다.
899,강원도,용평 리조트,2019년 11월,"디럭스에서 슈페리어급으로 업그레이드 해주고, 뷰도 좋은곳으로 배려해준점."
900,강원도,용평 리조트,2019년 11월,편안한 분위기와 깔끔한 서비스가 좋았다
901,강원도,용평 리조트,2019년 11월,위치가 좋았고 편안하게 쉴 수 았었음
902,강원도,용평 리조트,2019년 11월,청결하고 냄새없구 그래서 편안했어요. 예민해서 침대에누우면 가려운편인데 전혀 그런거 없구요.
903,강원도,용평 리조트,2019년 10월,"체크인 체크아웃 수월했고, 월욜인데 케이블카 휴장안해서 좋았어요."
908,강원도,용평 리조트,2019년 8월,주위경치가 좋아서 숙박지로서 대 만족. 학술대회 마치고 휴가연장으로 만족도 높았음.직원 친절은 최상급.케블카 타는시간을 아주 자세히 알려줘서 편했음. 식사문의시 연령을 고려해서 좋은정보 제공.
910,강원도,용평 리조트,2019년 8월,"조용함, 맑운공기,주변시설,골프장들이 만족스러움"
911,강원도,용평 리조트,2019년 8월,주변에 즐길거리가 많아서 일단 좋았음. 하지만 전날 비로 인해 거실쪽 천정에서 물이 새고 있어 조치가 필요함
912,강원도,용평 리조트,2019년 8월,침대와 메트리스는 깨끗하고 안락했다. 공간도 적당히 넖은편이었다.
914,강원도,용평 리조트,2019년 7월,리조트 내 여러가지 레져 시설이 있어서 좋았습니다
915,강원도,용평 리조트,2019년 8월,관리가 매우 잘되어있고 숲속이라 공기가 좋고 시원하다 여러 즐길거리가 있어서 심심하지 않고 편의시설이 두루두루 잘 갖춰져있다
917,강원도,용평 리조트,2019년 7월,직원분들 친절하시구요.청결상태 깨끗하구 쾌적했어요.재방문의사 있어요 아이랑 즐길거리 루지도 있구 다양해 좋았어요
918,강원도,용평 리조트,2019년 7월,발왕산 전망대 케이블카 경치도 좋고 카드 할인도 되고 좋았습니다. 그외 놀이 시설도 다양해서 아이들이 좋아할듯 합니다. 에어컨을 켜지 않아도 시원한 것도 좋았네요
922,강원도,용평 리조트,2019년 6월,침구류가 깨끗했고 안락했습니다 만족합니다
924,강원도,용평 리조트,2019년 6월,안락하고 뷰가 너무 좋았어요.
925,강원도,용평 리조트,2019년 6월,자연경관 속에 있어 휴양하기 좋습니다.
928,강원도,용평 리조트,2019년 5월,조용하고 주변 경관이 좋았음.
929,강원도,용평 리조트,2019년 5월,"방에 준비된 식기가 깨끗해서 좋았습니다. 워터 파크, 케이블 카 등 부대 위락 시설에 만족했습니다."
930,강원도,용평 리조트,2019년 5월,방을 즉시 변경 해주셔서 감사해요.
931,강원도,용평 리조트,2019년 5월,직원이 친절함.  (업무 전문성은 좀 떨어지는 듯 함.  질문의 해소가 안되어 필요한 시설 직접 돌아다님 ) 시설이 개끗함.
932,강원도,용평 리조트,2019년 5월,아이들 데리고 가서 그런지 숙소가 좀 오래 돼서 실망했지만 그런대로 만족합니다.
934,강원도,용평 리조트,2019년 3월,"깨끗하고, 이불도 넉넉하고, 샤워실과 세면대, 화장실이 각각 별도로 구분되어 있어 여럿이 이용하기 아주 좋았읍니다~"
935,강원도,용평 리조트,2019년 3월,방이 엄청 넓고 여럿이 사용할수 있는 샤워시설 이불도 푹신푹신 참 좋았어요. 다른지역으로 이동하기전에 잠깐 드르는 곳으로 이용하긴 참 좋은거 같아요 ~
938,강원도,용평 리조트,2022년 1월,이 호텔은 이전에도 만족스럽게 이용하였기에 다시 이용하였습니다. 호텔은 오래되었지만 잘 관리되어 있고 직원들도 친절하였다. 그리고 주변 부대 시설도 좋았습니다.
940,강원도,용평 리조트,2022년 1월,방이 깔끔함. 직원이 친절함. 슬로프와 가까움
942,강원도,용평 리조트,2021년 12월,"침대가 편안하고 룸이 청결했어요, 직원분들 친철했어요."
943,강원도,용평 리조트,2021년 10월,오래된 시설이지만 깨끗하고 좋았습니다.
944,강원도,용평 리조트,2021년 11월,"리조트안에서 치킨이나 피자같은 음식을 주문해서 먹을 수 있었던게 좋았고, 룸까지 배달(단, 배달비 2,000원)해줘서 좋았네요."
945,강원도,용평 리조트,2021년 10월,발왕산 케이블카를 타기도 좋구 저녁에 산책하기 좋아요
946,강원도,용평 리조트,2021년 9월,즐길거리가 참 많은 용평리조트예요. 비시즌에 찾은 건 처음인데 다른 액티비티를 즐기기에도 좋고 맛집들도 많아요.
947,강원도,용평 리조트,2021년 10월,위치도 좋고 방도 넓어서 좋았어요
949,강원도,용평 리조트,2021년 9월,"위치, 오래되었지만 그만큼 편리한 내부 편의시설"
952,강원도,용평 리조트,2021년 8월,거의 해마다 가는데 위치최고이고 편의시설이 많고 특히 여름밤에는 서울보다 기온이 낮아서 좋고 야외의 바베큐 식사하면서 듣는 음악과 가수의 공연이 인상적.
953,강원도,용평 리조트,2021년 8월,"위치, 맑은 공기 등은 좋았지만 직원들의 서비스는 매우 불친절하였습니다"
954,강원도,용평 리조트,2021년 8월,"실내 시설이나 침구가 정말 깨끗해요. 물때하나, 곰팡이하나 없이 쾌적했습니다. 놀 곳도 많고 숙박하니까 할인도 많이 받았어요."
955,강원도,용평 리조트,2021년 8월,좋은 날씨에 좋은 곳들을 다니면서 가진 휴식의 시간
956,강원도,용평 리조트,2021년 8월,맑고 시원한 아침산책이 힐링의 극치였어요
957,강원도,용평 리조트,2021년 7월,"저녁에 가든에서 공연도 있고, 불꽃장식도 해서 멋졌어요"
958,강원도,용평 리조트,2021년 8월,기대한 만큼의 시설과 서비스 호텔 각각의 서비스보다 용평리조트 단지의 공동서비스 에어리어(모나파크?) 단위의 서비스로 다양한 먹을거리 볼거리가 있다.
960,강원도,용평 리조트,2021년 6월,새 아파트보다 오래된 아파트가 좋은 이유는 나무와숲 용평이야말로 여기 딱 맞는 곳이다  낡았지만 편리하고 산 속 깊이 있어 쾌적한 곳 저렴한 요금에 넓은 방도 너무 좋다 최고
963,강원도,용평 리조트,2021년 5월,리셉션의 응대는 체크인부터 체크아웃까지 친절하고 정확하여 수준급이었습니다. (감사함이 들 정도로 친절하였습니다) 전반적으로 무난한 숙박이었음.
965,강원도,용평 리조트,2021년 5월,"공기좋은 곳에 위치함. 프런트직원 친절함. 방 타입마다 다르겠으나, 창 밖 뷰가 좋았음. 간단한 취사가능 시설. 온수 콸콸 잘 나옴. 난방. 가성비 좋음. 같이 간 어머니 대만족."
966,강원도,용평 리조트,2021년 5월,그나마 콘도동네가 조용해서 좋아요
967,강원도,용평 리조트,2021년 3월,그래도 구석에 있어서인지 개인 프라이버시가 어느정도 보호되는 느낌이랄까~
970,강원도,용평 리조트,2021년 1월,노후된 건물이라도 관리 좋았고 직원분들이 너무 친절하셨습니다.
971,강원도,용평 리조트,2021년 1월,취사가 됩니다. 직원 친절해요
972,강원도,용평 리조트,2020년 12월,업그레이드 해주셔서 사실 더 좋았울지도 몰라요. 그래서 더 넓았어요! 청결하고 침대도 편하고 다 좋았어요.
980,강원도,용평 리조트,2020년 11월,방을 업그레이드 해줘서 편하고 조용히 쉬었습니다 조식써비스가 한식과 양식으로 준비되어 좋았습니다  오래되었지만 욕실등 리모되어서 깨끗했습니다
981,강원도,용평 리조트,2020년 10월,발왕산 갈려고 잡았어요. 괜찮은 곳
982,강원도,용평 리조트,2020년 10월,"주변환경도 좋고, 근처의 방문할 명소도 많고 용평은 무조건 이곳입니다~"
983,강원도,용평 리조트,2020년 9월,산속에 위치하여 주변자연환경이 좋고 쾌적함. 객실이 넓고 조용함
986,강원도,용평 리조트,2020년 10월,여러가지 체혐장도 가깝고 풍경도 좋았습니다
987,강원도,용평 리조트,2020년 10월,가성비와 적당히 낡아서 편안했고 조용하고 넓고 고객을 배려한다는 느낌이 들었어요 앞으로도 자주 가고싶어요ᆢᆢ단 가구나 가재도구등이 많지않아요~ 그냥 조용히 쉬기에 딱!?
989,강원도,용평 리조트,2020년 10월,용평리조트의 환경은 더이상 말이 필요없이 최고.
990,강원도,용평 리조트,2020년 9월,청결하고 편안한 분위기가 마음에 들었습니다
992,강원도,용평 리조트,2020년 10월,위치가 좋았어요 ㅎ 근처가 산소라 명절에 다녀가기 좋네요~
994,강원도,용평 리조트,2020년 9월,산에 위치해서 공기가 좋았어요. 다양한 시설이 많아서 좋긴한데 사람이 많이 몰려서 코로나 19 조심해야 할것 같아요.
995,강원도,용평 리조트,2020년 8월,전망도 훌륭하고 욕실도 깨끗함 주변환경도 만족
997,강원도,용평 리조트,2020년 8월,공기도좋고. 식당이용및 부대시설이 좋네요.
998,강원도,용평 리조트,2020년 8월,"깨끄하고,친절하고,무지 좋왔어요."
1000,강원도,용평 리조트,2020년 8월,낡은 시설에 비해 가성비가 굉장히 좋았습니다. 자연경관과 주변에 편의시설들이 구비되어 있어 괜찮았습니다. 휴양목적으로 오기 좋습니다.
1001,강원도,용평 리조트,2020년 8월,시설이 너무 좋와요. 가성비 최고
1004,강원도,용평 리조트,2020년 8월,"숙소는 오랜된듯 하지만, 관리가 잘되고 있어 너무 편하게 잘지나다 왔어요"
1012,강원도,용평 리조트,2020년 7월,"3명 이상 가족과 같은 객실에서 조용히 정말 편안히 힐링하기 좋은 곳. 여름에도 시원하고 밤엔 가을 날씨로, 날씨로는 완벽한 피서지임."
1013,강원도,용평 리조트,2020년 7월,"용평리조트의 타워, 빌라, 그린피아에서 투숙해 봤고 그린피아가 면적이나 시설면에서 제일 괜찮음"
1016,강원도,용평 리조트,2020년 6월,주방도구들이 정리되어 있어 좋았습니다.
1017,강원도,용평 리조트,2020년 6월,친절하고 청결하며 공기가 맑고 쾌적함
1018,강원도,용평 리조트,2020년 6월,오래된 호텔이지만 내부가 아주 깨끗하고 룸컨디션이 아주 좋아요 부대시설도 만족스럽고 직원들도 매우 친절하며 출장차 왔지만 가족과 함께 다시 오고 싶어요
1021,강원도,용평 리조트,2020년 5월,가격대비 괜찮은 편임. 리조트 내 식당은 기본적으로 맛있음.
1023,강원도,용평 리조트,2020년 5월,아주 좋았어요 가족여행에 최적화된 시설이었습니다
1025,강원도,용평 리조트,2020년 2월,지역 특산물이 나온 아주 근사한 아침 조식이었음
1026,강원도,용평 리조트,2020년 2월,따뜻하고 편안했으면 식사로는 한우를 맛있게 먹었습니다.
1027,강원도,용평 리조트,2019년 12월,레스토랑 식사가 훌륭함.  셔틀버스가 있어 편리
1033,강원도,용평 리조트,2019년 11월,조식이 너무 실망스러웠습니다. 할인율도 적은 수준이고요~ 초대한 제가 너무 죄송스러워 얼굴을 못 들겟어요 비체펄라스 실망입니다
1035,강원도,용평 리조트,2019년 10월,조용한 숙소. 리조트네 여가시설 잘 구비. 맛집도 있고 만족했슴.
1036,강원도,용평 리조트,2019년 10월,도시를 떠나 힐링이되어 좋았어요
1037,강원도,용평 리조트,2019년 10월,리조트와 근접하고 가성비는 좋아요
1038,강원도,용평 리조트,2019년 9월,"용평리조트- 케이블카, 루지등 레저를 즐기기엔 아주 좋습니다. 밤에 음악 라이브로 좋았구요~"
1039,강원도,용평 리조트,2019년 9월,"저렴한 가격에 널찍한 객실, 친절한 직원들, 모든 것이 만족스러웠어요~ 강추입니다~ 다음에 꼭 다시 올 거에요^^"
1040,강원도,용평 리조트,2019년 9월,따뜻하고 편안하고 넓은방 너무 좋았어요 가격도 너무좋고 또가고 싶어요
1042,강원도,용평 리조트,2019년 9월,가격도 저렴하고 시설도 정말 좋았어요
1043,강원도,용평 리조트,2019년 9월,"지인이 용평 다른동을 예약해버려서 어쩔 수 없이 하긴했지만 정말 너무 너무 불편했다. 자다 어깨 담 온거 같이 아프고,  두번다시 이용안함"
1044,강원도,용평 리조트,2019년 8월,대체적인 서비스는 보통 이상.
1045,강원도,용평 리조트,2019년 8월,평일이라서 싸게 이용하였어요.
1046,강원도,용평 리조트,2019년 8월,부페 내용이 가격이 저렴하긴 하지만 내용이많이 부실
1048,강원도,용평 리조트,2019년 8월,가족과 함께하기 좋음 안전함
1049,강원도,용평 리조트,2019년 7월,잠자리는 편하고 아침식사도 좋았습니다
1050,강원도,용평 리조트,2019년 7월,직원들이 매우 친절했습니다. 숙소도 청결했습니다.
1053,강원도,용평 리조트,2019년 6월,"일년에 서너차례 드래곤밸리 호텔 패밀리룸을 이용하고 있는데 강원도 내의 최우수 호텔이며, 불편함이 전혀 없었음."
1055,강원도,용평 리조트,2019년 6월,오픈한지 얼마안되어서인지 깨끗해서 좋았습니다..
1056,강원도,용평 리조트,2019년 5월,타 콘도에 비해 무척 깨끗해서 맘에 들었고요. 식기 등 주방용품도 상태가 매우 깔끔했습니다. 훌륭한 주변 경관과 직원의 친절함이 돋보였습니다.
1057,강원도,용평 리조트,2019년 5월,친절한 데스크 가격대비 훌륭한 시설 멋진 조경
1060,강원도,용평 리조트,2021년 9월,다양한 레저시설과 다양한 식당시설 그리고 마운틴코스터가 매우 재밌다
1061,강원도,용평 리조트,2021년 9월,퇴실시 카드없이 문이잠겨 다른방 청소하시는분께 열어달라고 요청드렸는데 일하다 귀찮으셨을텐데 너무 친절하게 열어주셔서 너무 감사했습니다  많은 불편함에도 가성비는 좋아요
1062,강원도,용평 리조트,2021년 8월,낡은 시설임에도 깨끗하게 관리되어있고 리조트내에 놀이시설이 많아 너무 좋아요
1063,강원도,용평 리조트,2020년 12월,한국 최초의 스키장 리조트. 이용 할수록 고객의 빅데이터를 서비스에 잘 녹여내는 것이 보여 만족함
1068,강원도,용평 리조트,2020년 8월,상쾌한 공기와 시원한 바람이 너무 좋았어요 발왕산케이블카 타고 올라가면 너무 너무 좋은 전망이 펼쳐집니다
1070,강원도,용평 리조트,2020년 6월,가족이 편안히 잘쉴수있는 리조트입니다
1071,강원도,용평 리조트,2020년 6월,생긴지 오래되었음에도 불구하고 시설이 잘 유지된 느낌입니다!
1072,강원도,용평 리조트,2020년 5월,더 샬레 깔끔하고 맛있었습니다.
1074,강원도,용평 리조트,2020년 5월,편안히 푹쉴수있고 자연이 좋았다
1076,강원도,용평 리조트,2019년 8월,청결하고 조용하고 시원하고 바로 앞에 정육식당 있어 머무 편리 :) 리조트 내 아이들 놀이꺼리가 많아서 아이들과 시간 보내기에도 최고! 어르신들 편히 여름 여행 하기에도 시원하고 최고! 또 갈꺼예용~~
1078,강원도,용평 리조트,2020년 10월,경치며 침구가 모두좋았습니다.
1079,강원도,용평 리조트,2020년 10월,전반적으로 부대시설이 괜찮았습니다.
1081,강원도,용평 리조트,2020년 9월,고층 배정 나름 전망은 좋았습니다. 시설 대비 청소상태는 양호 하였습니다. 오래된 콘도여서 주변 웅장한 나무 등 쉬기엔 좋은 위치였습니다.
1083,강원도,용평 리조트,2020년 7월,숙소도 가성비 좋았고 리조트 내 아이들과 할 수 있는 놀이거리도 많아서 좋았습니다! 다음에 기회되면 또 이용하고 싶습니다 ^^ 대신 놀이거리 이용 금액이 조금 비쌌지만 재미있었습니다!
1084,강원도,용평 리조트,2020년 5월,올림픽 리모델링으로 깨끗합니다.직원이 엄청나게 친절합니다.
1087,강원도,용평 리조트,2019년 10월,"위치, 가격이 좋았음. 가을 정취도 물씬."
1088,강원도,용평 리조트,2019년 8월,진부역까지 셔틀 버스가 다녀서 오가기 편했습니다.
1094,강원도,스카이베이 호텔 경포,2022년 1월,위치가 좋았어요 해변과 경포호가 인접해 있어서 뷰가 좋네요
1095,강원도,스카이베이 호텔 경포,2022년 1월,경포해변 바로 앞에 위치해 바다전망이 아주 훌륭했어요.
1096,강원도,스카이베이 호텔 경포,2022년 1월,쾌적하고 친절해요. 오션뷰굿! 시설도 다양
1097,강원도,스카이베이 호텔 경포,2022년 1월,"위치 좋고, 직원들 좋고, 식사도 좋아요"
1099,강원도,스카이베이 호텔 경포,2022년 1월,위치좋구 뷰는 인정 모든 직원들 친절 청소상태 좋음 추운날 실내따뚯
1100,강원도,스카이베이 호텔 경포,2022년 1월,리버뷰가 멋지고 객실이 깨끗합니다.
1101,강원도,스카이베이 호텔 경포,2022년 1월,"바다바로앞에 호텔이 있어서,,호텔안에서 바다를 볼수있어서 넘 좋았어요,,"
1102,강원도,스카이베이 호텔 경포,2022년 1월,인피니트풀.조식.석식 모두 좋아요
1104,강원도,스카이베이 호텔 경포,2022년 1월,방에서 보이는 바다전망이 매우 훌륭했음. 좁은 공간을 효율적으로 배치했고 청결하게 유지됨.
1106,강원도,스카이베이 호텔 경포,2021년 12월,높은 층 배정을 해주셔서 좋은 뷰를 보고 일출도 볼수 있었습니다. 해변과 가까운점도 좋았습니다. 아기침대도 무료로 제공해주셔서 잘 이용하였습니다.
1107,강원도,스카이베이 호텔 경포,2021년 12월,오션뷰로 배정을 받아 경치가 좋았어요.
1109,강원도,스카이베이 호텔 경포,2021년 12월,"호수,바닷가 등 위치와 전망이 탁월함"
1110,강원도,스카이베이 호텔 경포,2021년 12월,수영장이 예쁘고 경치가 좋아요 바로 앞에 경포대해수욕장이 있어서 멀리안가도 바다를 볼수있어서 좋아요
1112,강원도,스카이베이 호텔 경포,2021년 11월,인피니티풀이 생각보다 좋았어요. 아기와 함께 가서 좀 더 오래놀지 못해 아쉬웠지만 뷰도 그렇고 온수풀 온도도 그렇고 기대 이상으로 즐거웠습니다.
1113,강원도,스카이베이 호텔 경포,2021년 11월,1. 호수랑 바다 둘다 볼 수 있는 좋은 위치 2. 객실 냉난방이 잘 됨
1115,강원도,스카이베이 호텔 경포,2021년 11월,객실이 깨끗하더라구요. 뷰도 좋았습니다.
1116,강원도,스카이베이 호텔 경포,2021년 11월,뷰가 정말 예쁘고 위치가 괜찮았어요. 직원분들도 친절해서 좋았습니다.
1117,강원도,스카이베이 호텔 경포,2021년 11월,경포호와 경포바다를 한눈에 볼수있다는것은 엄청난 장점입니다. 위치가 너무 좋았고 주요 관광지와도 이동이 용이합니다.
1118,강원도,스카이베이 호텔 경포,2021년 11월,위치가 매우 좋았다. 바다도 잘 보이고 주변 식당도 많고. 하지만 조용했다.  위치 하나 만큼은 정말 타의추종을 불허함.ㅋㅋㅋ 추천합니다.
1120,강원도,스카이베이 호텔 경포,2021년 11월,조망은 역시나 좋았습니다. 체크인 아웃시 직언들이 잘 안내 해 주어 예전보다 복잡한 과정은 많이 줄어 든 점은 좋았습니다. 호텔내 다양한 상점이 늘어난것도 좋았습니다.
1121,강원도,스카이베이 호텔 경포,2021년 11월,조식부페가 먹을게 별로 없었어요...조식 때문에 다시 방문할지는 글쎄요
1122,강원도,스카이베이 호텔 경포,2021년 11월,숙소 깔끔하고 대부분의 직원들 친절했음
1123,강원도,스카이베이 호텔 경포,2021년 10월,위치.근처에서 간단하게 먹었어요
