,index,date,region,hotel,review_positive
2066,8137,2021-04-01,부산,펠릭스 바이 STX 호텔 & 스위트,"1층에편의점, 조리가능"
2067,8138,2021-04-01,부산,펠릭스 바이 STX 호텔 & 스위트,펠레에 룸서비스랑 조식맛있어요.
2068,8139,2021-04-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치 주차 최고
2069,8140,2021-04-01,부산,펠릭스 바이 STX 호텔 & 스위트,아파트식이라 취사가능할 수준
2070,8141,2021-04-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치 좋음 가성비 좋음
2071,8142,2021-03-01,부산,펠릭스 바이 STX 호텔 & 스위트,"위치로는 100점, 가격대비 방이 넓고 깨끗,"
2072,8143,2021-03-01,부산,펠릭스 바이 STX 호텔 & 스위트,역에서 바로 접근할 수 있었고 해변도 가까워 산보하기도 좋았습니다. 막바지의 빛의 축제에서 야간 빛 쇼를 보아서 좋았습니다.
2073,8144,2021-03-01,부산,펠릭스 바이 STX 호텔 & 스위트,"두번째 방문한 곳. 가성비 최고 인 거 같아요. 시설, 위치, 가격. 덕분에 너무 잘 쉬었다가 가네요. 꼭 또 올게요^^"
2074,8145,2021-03-01,부산,펠릭스 바이 STX 호텔 & 스위트,취사도구와 조리할 수 있는 시설이 있어서 무척 편리했습니다.  위치는 지하철이랑도 바로 연결되어 있고 주변 상가들도 많아서 좋습니다.
2075,8146,2021-03-01,부산,펠릭스 바이 STX 호텔 & 스위트,"체크인 시 결제 후 카드를 못 받았는데, 카드와 영수증이 카운터에 놓여 있고 직원이 없었습니다. 룸이 열려 있는 채로 관리되어 있었는데 커튼으로 가려져 있어 미처 알지 못했습니다."
2076,8147,2021-03-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치짱. 직원분들친절짱 24시간 숙박권으로 해서 아주 느긋하게 지내다 왔어요.방에서 음식 편하게 머을수 있어 좋습니다.베란다도 있구요
2077,8148,2021-03-01,부산,펠릭스 바이 STX 호텔 & 스위트,숙소 위치가 해운대역과 이어져있어 이동하기 편리하고 숙소가 깔끔하고 따뜻한 물도 잘 나왔음 룸서비스 주문했는데 피자랑 파스타가 매우 맛있었고 당일 비가 왔지만 우산을 빌릴수있었음
2078,8149,2021-03-01,부산,펠릭스 바이 STX 호텔 & 스위트,사진보다 더 컸었고 욕실도 엄청 넓었어요 . 식기류 있는것도 맘에들었어요
2079,8150,2021-03-01,부산,펠릭스 바이 STX 호텔 & 스위트,방 온돌 따뜻해서~^^
2080,8151,2021-02-01,부산,펠릭스 바이 STX 호텔 & 스위트,11시 넘어서 체크인을 했는데 사전에 전화를 주셔서 언제쯤 체크인이 가능한지 확인하였습니다. 제가 먼저 전화해서 물어보려고 했던 점이었고 또 세세하게 신경써주었습니다. 내부가 레지던스 형식이라 라면같은 음식들은 간단하게 조리해서 먹을 수 있어 좋았습니다.
2081,8152,2021-03-01,부산,펠릭스 바이 STX 호텔 & 스위트,"위치, 가격, 친절함 다 좋았어요."
2082,8153,2021-02-01,부산,펠릭스 바이 STX 호텔 & 스위트,여행중이나 집 같은 편안한 느낌이 들어서 부산에 오면 다시 묵으려구요
2083,8154,2021-02-01,부산,펠릭스 바이 STX 호텔 & 스위트,에리베이터 사용이 불편합니다 오래기다려야했어요
2084,8155,2021-02-01,부산,펠릭스 바이 STX 호텔 & 스위트,"체크인,아웃 피크타임에 엘리베이터 정체되는것.."
2085,8156,2021-02-01,부산,펠릭스 바이 STX 호텔 & 스위트,크기와 가격
2086,8157,2021-02-01,부산,펠릭스 바이 STX 호텔 & 스위트,접근성 편리. 깔끔하고 청결.
2087,8158,2021-02-01,부산,펠릭스 바이 STX 호텔 & 스위트,해운대백사장에서 걸어서10분 거리 지하철역은 바로 아래 있어서 위치가 아주 좋아요 싱크대 전자레인지 2인 식기세트 음식을 사와서 간단 먹기도 아주 좋아요 방도 바다가 보이는 방으로 해주셔서 최고로 좋았던 숙소 입니다
2088,8159,2021-02-01,부산,펠릭스 바이 STX 호텔 & 스위트,"해리단길 길 건너편, 해수욕장 5분거리, 폴바셋 커피"
2089,8160,2021-02-01,부산,펠릭스 바이 STX 호텔 & 스위트,난방이 엄청 잘되고 쾌적했습니다.
2090,8161,2021-02-01,부산,펠릭스 바이 STX 호텔 & 스위트,2호선 해운대역 바로앞이라 위치 대박이었고 주변 먹거리도 많고 거의 매일 해운대 바닷가 산책을 했네요 직원분들너무 친절하시고 하우스키핑하시는 분들도 다들 넘 친절하세요~
2091,8162,2021-02-01,부산,펠릭스 바이 STX 호텔 & 스위트,"해운대역 지하철역 연결, 해운대 해수욕장으로 직선거리 5분 위치가 매우 좋았고, 바다 뷰도 좋았으며, 룸이 넓고 시설이 깨끗했습니다. 식기, 전자레인지 구비되어 편리했고 방과 거실&주방이 분리되어 있어 좋았습니다.(오션스위트36층이용) 와인잔이 없었는데 빌려주셨고 직원들도 매우 친절했습니다. 웰컴드링크로 폴바셋 커피도 제공되어 잘 마셨습니다. 매우 만족했고 다음에 또 이용할 것 같아요~"
2092,8163,2021-01-01,부산,펠릭스 바이 STX 호텔 & 스위트,주변에 먹을곳이많아요
2093,8164,2021-01-01,부산,펠릭스 바이 STX 호텔 & 스위트,전망 좋음. 난방 잘됨. 주변에 먹을곳 많음
2094,8165,2021-01-01,부산,펠릭스 바이 STX 호텔 & 스위트,과거에 쓰던 호텔이름 새겨져있는 슬리퍼 교체했음 합니다. 오래된거 쓰는거 아닙니다. 후라이팬도 다 벗겨진거 쓰는거 아닙니다. 호텔 급에 답게 다시 정검 하셨음 합니다.
2095,8166,2021-01-01,부산,펠릭스 바이 STX 호텔 & 스위트,시설과 위치가 좋으며 새로 생긴 룸서비스도 만족스러웠습니다. 객실이 청결해서 좋아했었는데 이번에 그부분은 아쉬웠습니다.
2096,8167,2020-12-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치좋았고 간단한 취사가능해서 편했어요  주차가 편했어요
2097,8168,2021-01-01,부산,펠릭스 바이 STX 호텔 & 스위트,청결 상태가 다소 아쉬움 침대 주변 전 투숙객의 쓰레기가 남아 있음.
2098,8169,2021-01-01,부산,펠릭스 바이 STX 호텔 & 스위트,직원들이 친절합니다
2099,8170,2021-01-01,부산,펠릭스 바이 STX 호텔 & 스위트,만족합니다.잘쉬다 갑니다 좋아요. 2박 보내고 가요
2100,8171,2021-01-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치는 해운대 바다 도보 가능한 좋은 위치입니다. 웰컴드링크로 폴바셋 커피도 2잔 제공해주시고... 서비스도 괜찮았어요. 레지던스 구조라 간단한 조리도 가능하구요... 전반적으로 만족도 높습니다.
2101,8172,2020-12-01,부산,펠릭스 바이 STX 호텔 & 스위트,엘레베이터가 너무 혼잡했습니다
2102,8173,2020-12-01,부산,펠릭스 바이 STX 호텔 & 스위트,가족끼리가기 너무 좋아요. 위치도 최고입니다.
2103,8174,2020-12-01,부산,펠릭스 바이 STX 호텔 & 스위트,객실 내 가구 및 편의 시설 만족
2104,8175,2020-12-01,부산,펠릭스 바이 STX 호텔 & 스위트,매우 친절함
2105,8176,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치가 해운대와 매우 가깝습니다. 시설이 깔끔하고 모든것이 갖추어져있습니다. 친절한 직원들이 인상 깊었습니다. 해운대 여행으로 강력하게 추천하는 호텔입니다.
2106,8177,2020-12-01,부산,펠릭스 바이 STX 호텔 & 스위트,객실 청결에 대한 부정적인 평이 있어서 조금 걱정했지만 생각보다 훨씬 괜찮았어요! 위치도 가격대도 펜션보다 훨씬 나았어요
2107,8178,2020-12-01,부산,펠릭스 바이 STX 호텔 & 스위트,너무 깔끔하고 편안했어요!’
2108,8179,2020-12-01,부산,펠릭스 바이 STX 호텔 & 스위트,가성비 좋고 일단 콘도같아서 좋았어요
2109,8180,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,"취사시설이 있고, 방이일단 가격대비 넓어요. 침대와 주방이 따로 분리되어있다니 너무 좋았습니다."
2110,8181,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,깨끗하고 따뜻하고 큰방있음 아이들과 다시한번 가보고싶네요
2111,8182,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,여전히 친절해서 좋았어요
2112,8183,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,다좋았다
2113,8184,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,전망이 좋아요
2114,8185,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,해운대해수욕장 바로앞은 아니에요 호텔에서 해수욕장까지 ...걸어서 10분~15분정도 걸립니다. 이런거 빼고는 침대컨디션이나 조명. 실내온도 등 딱정하고 좋아요 무엇보다....가격이 좋습니다.^^ 아 그리고 청소해주시는 분 굉장히 친절합니다. 안내데스크에있는성형많이 한 언니들보다두요
2115,8186,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,근처 맛집과 해운대 해변
2116,8187,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치좋고 공간넓고 컴퓨터 프린터 무료사용 가능했음
2117,8188,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치가 최고 좋은시간이었어요
2118,8189,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,접근성 최고 베란다 있어서 좋았어요~ 욕실 욕조도 엄청 넓어서 욕조에서 혼자 누워도 될 정도ㅎㅎ 직원 분들도 친절하고 좋았어요! 편하게 있다가 가요~
2119,8190,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,가성비대비 좋고. 바로 해운대역이용할수있습니다.
2120,8191,2020-11-01,부산,펠릭스 바이 STX 호텔 & 스위트,교통의 요지 해운대 해수용장과 가까움 주변 즐길거리
2121,8192,2020-10-01,부산,펠릭스 바이 STX 호텔 & 스위트,할로윈 데이라 호텔에서 이벤트도 하시고 직원들도 친절하셨습니다. 일단 룸 컨디션이 좋고 간단하게 음식 해먹을수 있어 좋습니다 콘도같은 호텔이라 편안하게 묵었습니다 2번째 방문인데 해운대에서는 여기 또 오고싶습니다
2122,8193,2020-10-01,부산,펠릭스 바이 STX 호텔 & 스위트,친절함. 위치가 좋고 깨끗함
2123,8194,2020-09-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치랑 시설 다 만족스러웠어요!
2124,8195,2020-10-01,부산,펠릭스 바이 STX 호텔 & 스위트,해운대와 가까워서 좋음
2125,8196,2020-10-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치가 좋습니다.
2126,8197,2020-10-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치가 좋았어용
2127,8198,2020-09-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치 굿.
2128,8199,2020-10-01,부산,펠릭스 바이 STX 호텔 & 스위트,지하철역과 연결되어있어 위치가 아주 좋음 오션뷰는 바다가 보이긴 하지만 큰 메리트는 없음 가성비가 좋음
2129,8200,2020-10-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치가 매우좋음 깨끗함
2130,8201,2020-10-01,부산,펠릭스 바이 STX 호텔 & 스위트,접근성 편의성 가성비 여러모로 마음에 들었어요~
2131,8202,2020-10-01,부산,펠릭스 바이 STX 호텔 & 스위트,무료주차시설
2132,8203,2020-10-01,부산,펠릭스 바이 STX 호텔 & 스위트,지배인님? 친절에 감사
2133,8204,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"아쉬움을 다 떠나서 위치, 방 크기. 가성비가 압도적으로 좋습니다. 저는 출장이었지만, 연인과 가족과 함께라도 좋을것 같아요."
2134,8205,2020-09-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치 시설 모든게 완벽한 숙소입니다
2135,8206,2020-09-01,부산,펠릭스 바이 STX 호텔 & 스위트,한달에 한번 호텔을 이용한다. 호텔 상호가 변경되기 전까지는 모든 게 만족스러웠다
2136,8207,2020-07-01,부산,펠릭스 바이 STX 호텔 & 스위트,직원 청소하신분 모두 무척 친절합니다
2137,8208,2020-09-01,부산,펠릭스 바이 STX 호텔 & 스위트,복도 카펫 오염이 첫인상에 안좋았습니다
2138,8209,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,구남로에 위치하구 바다랑 가까워서 좋았습니다.
2139,8210,2020-09-01,부산,펠릭스 바이 STX 호텔 & 스위트,"가성비가 매우 좋았습니다. 객실은 두 개의 테라스가 있어서 테라스를 포함하면 매우 넓고,개방감이 있어 시원해보입니다. 무엇보다 폴바셋 커피를 즐길 수 있는 웰컴드링크가 인상적이었습니다. 정문에서 다섯걸음이면 해운대 지하철역이어서 교통이 매우 편리하였습니다."
2140,8211,2020-09-01,부산,펠릭스 바이 STX 호텔 & 스위트,깨끗ㆍ편안 ㆍ조용
2141,8212,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"생각보다 위치도 좋았고, 숙소도 깔끔하고 직원도 친절하고 다 좋았습니다."
2142,8213,2020-09-01,부산,펠릭스 바이 STX 호텔 & 스위트,"위치는 좋았으며, 주위에 환경도 만족합니다."
2143,8214,2020-09-01,부산,펠릭스 바이 STX 호텔 & 스위트,스위트 더블룸 깔끔했고 넓고 뷰도 좋았습니다. 냉장고도 크고 집같이 모든 시설만족요
2144,8215,2020-09-01,부산,펠릭스 바이 STX 호텔 & 스위트,직원분들이 너무 친절했고 엘리베이터이용이 불편하다는 후기가 많아서 걱정했는데 비수기때라서 그런지 전혀 불편함을 느끼지 못했음 위치가 해운대역이랑 붙어있어서 비안맞고 역으로 들어갈수있어서 좋음 처음에는 약간 방에 먼지가 많은것같아서 깨끗하게 청소부탁드렸더니 너무 깨끗하게 해주셨음
2145,8216,2020-09-01,부산,펠릭스 바이 STX 호텔 & 스위트,"1. 해운대 일반 3~4성급 호텔은 주차장이 유료거나 없는데 무료로 다음날 3시까지 주차가능해서 편리했음 2. 폴바셋 웰컴 커피 2잔 제공 (아메, 라떼, 오렌지쥬스) 이라 너무 좋았음 3. 레지던스처럼 모든 식기구, 세탁기 (세제도 일회용으로 딱!) 도 구비, 빨래건조대까지 있어 여름에 오기 딱인듯 4. 호텔 입구에 모래 등 털거나 씻도록 준비되어 있음 5. 직원분 아주 친절하심 6. 호텔 룸 컨디션 생각보다 굉장히 좋았음, 화장실도 넓고! 7. CGV 건물에 있어서 밤에 영화보기 좋았을 듯 (지금은 코로나로 Fail...) 8. 엘리베이터 엄청 빠름"
2146,8217,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,사이트에서 봤던 객실과 달랐으며 내부도 더 작은듯함 이불에 검은 줄이 있었는데 원래 그런건지 검댕이 묻은건지 모르겠음
2147,8218,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,후기에 엘레베이터가 불편하다했었는데 저는 딱히 불편함을 잘못느꼈습니다. 위치적으로도 너무좋았구  저희는 버스를 이용해서 여행을 다녔는데 바로앞이 버스 정류장이라 머무편했어요^^ 가성비최고!
2148,8219,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,가성비 좋고 위치가 진짜 편해요 주방도 있어서 간단하게 해먹을 수 있는것도 좋습니다
2149,8220,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,깔끔해요
2150,8221,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치 좋고 시설 좋고 냉난방 잘 되고 머무르기엔 편햇음
2151,8222,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,뷰 시설 좋음. 맛집들이 주변에 위치
2152,8223,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,해운대역 바로 앞에 있어 위차나 주변 환경이 좋았습니다. 해수욕장과는 5~10분 도보로 이동해야 갈 수 있어 여름 휴가로 딱 괜찮았습니다.
2153,8224,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"화장실상태 좋았고, 침구류도 깔끔하게 정리되어있었습니다. 다만 화장실 어메니티가 조금 부실한 경향이 있습니다 위치는 굉장히 편리했으나 코로나때문에 나가보지 못한게 좀 아쉽습니다"
2154,8225,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,해운대역에서 바로 연결되어 짐많을때 좋을거 같아요 거실ㆍ주방ㆍ세탁기까지 있어서 여러가지로 편히 이용했어요 식기도 필요한거 다 있네요 바다쪽입구쪽에는 모래털 에어건ㆍ수도시설 있어서 물놀이후 이용하기 편할거 같았어요 체크인시 웰컴드링크티켓으로 주셔서 원하는시간에 사용할 수있어서 좋았구요 바다랑 조금 거리가 있음에도 (18층)침대에서 나름 바다가 보여서 휴가 기분 내봤구요 로비이용시 체온ㆍ손소독 철저하게 해주시니 좋았습니다 침구류 깔끔하고 뽀송해서 기분좋게 잘쉬고 왔습니다 호텔지하에 카쉐어주차존이라 편하게 이용했구요
2155,8226,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치및 가성비 굿!!
2156,8227,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치 좋음. 침구 나쁘지 않음.
2157,8228,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,편하고 간단한음식 해먹을수 있어 좋았어요  복도가 좁고 어두워 호텔 느낌은 아니지만 방은 깔끔하니 좋았고 프론트 가 6층이라 로비라운지도 6층에 투숙객에게 편하게 제공 되어 있네요
2158,8229,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치 좋고 직원들도 모두 친절하셨습니다. 웰컴드링크로 커피바 이용가능하고 그 외에도 홀에 있는 프리드링크(캔음료) 이용가능
2159,8230,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"우선 위치적으로 해수욕장과 가까이에 있어서 편하게 이용할수 있었습니다. 또한 숙소 근처에 영화관,편의점, 식당 놀이시설등을 다양하게 분포하고 있어서 굉장히 편리 했습니다."
2160,8231,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치 가격 시설은 양호함
2161,8232,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,역이나 바닷가 등이 가까운 점이나 객실이 넓은 편 이고 베란다?같은 자투리 공간이 있어 창을 열어 환기시키기에 좋았습니다.
2162,8233,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,주차하기가 좋아요 직원들이 친절해서 좋아요
2163,8234,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치 좋고 고층이어서 전망이 아주 좋습니다
2164,8235,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,아파트같은 편안함이 좋아요 (발코니있는 스위트룸이었음) 화장실 큰편이라 좋아요 세탁기랑 세제 비치된점 좋아요 온돌마루라서 포근한 느낌이 좋아요
2165,8236,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,해운대까지 엄청 가깝고 주차도 여유롭게 할수있음.
2166,8237,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"[오션 스위트 더블룸 - 부분 바다 전망, 고층] 당일 예약 했는데 마침 방이 있어서 정말 다행이다 싶었어요. 32층 고층에서 바다보는 것 또한 너무 좋더라구요."
2167,8238,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,시설도 좋고 룸도 깨끗하고 좋았고 직원들도 모두 너무 친절했고 위치며 가성비며 호텔에 연계된 제트스키도 재밌었고 제트스키 타는 곳까지 직접 태워도 주시구 모두 최고급 호텔 부럽지 않게 좋았습니다 ㅎ 다음에 부산갈 때마다 다른 곳 말고 여기를 주로 이용하려구 합니다 :)
2168,8239,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,직원분들 모두 친절하시고 위치와 가성비 최고였어요.
2169,8240,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"위치가 정말 좋아요! 해운대역 7번출구로 나오면 그냥 정말 바로 앞에 있고 그 건물에 편의점도 있고 카페도 많고, 정말 위취적인 면에서는 최고라고 생각합니다!  가격도 저렴하고 룸 컨디션도 좋았어요 :)"
2170,8241,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,시설도 깔끔하고 침대도 편안했어요 청소 상태도 좋고 웰컴 드링크로 무려 폴바셋을 주심 ㅋㅋㅋ 주차장도 넓은데 오후3시까지 댈수있고 체크아웃 시간도 다른 호텔보다 늦어서 좋았어요 다음에 또 해운대 가게되면 방문하고 싶어요
2171,8242,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,청결 그리고 서비스 부분은 좋았습니다. 다만 엘리베이터가 4대뿐이며 전층을 운행하다보니 엘리베이터를 기다리는 시간이 너무 깁니다.
2172,8243,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"다 좋아요 ""승강기가 타기 힘들다"" ""치약이 없다"" ""슬리퍼가 없다""는 것이 다 용서 될듯이 깨끗하고 교통좋고 친절하시고 가성비 ""짱 짱 짱""입니다 또 부산갈일 있음 묵고싶습니다"
2173,8244,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"3시 체크인인데, 얼리 체크인이 가능하면 좋고, 안되면 짐이라도 맡기고 놀러가자 하고 2시쯤 방문했는데, 바로 체크인을 해주셨어요. 위치가 버스와 지하철 바로 앞이라 이동이 편했습니다. 건물내에 카페 음식점 영화관 등등 있어서 편리했습니당. 리셉션에 요청하면 굉장히 빨리 일처리가 되었습니다."
2174,8245,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"일단 해운대역에서 가깝다는 게 제일 좋았습니다. 아파트 호텔이라 주방 + 식기가 완벽히 준비되어있어서 편했어요ㅋㅋ 요리를 하진 않았지만 급할때 요긴하게 썼네요. 베란다가 있어서 포장한 음식 먹을때 바다 보면서 분위기도 내고ㅎㅎ 침대 바로 옆에 콘센트 있어서 정~~~말 편했습니다!! 직원 분들 모두 친절하게 대해 주셔서 지내는 내내 기분 좋았어요. 아, 프론트에 있는 폴바셋에서 오후 2시~5시 웰컴드링크로 커피 무료로 주시더라구요. 시원하게 마실 수 있어 좋았습니다! 매번 갈 때마다 묵고 있는데 앞으로도 계속 묵고 싶은 곳이에요~"
2175,8246,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치가 해운데 부근이라 너무 좋왔고요~ 숙소 바로 앞에서 식사 술도 한잔 할수있어서 너무 좋왔습니다~~^^
2176,8247,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"해운대, 해리단길, 지하철역 모두 완전 가까운 최고의 위치입니다. 로비에서 방역도 잘 되고 있구요. 아기침대 요청에 너무나 친절히 설치해주시고 감사했습니다."
2177,8248,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,주방이 갖춰있어서 이용은 안했으나 식탁까지 구비되어 공간적으로 좋았고 건물들 사이로 보이는 바다도 볼수 있었고 무엇보다도 지하철이 바로 코앞이고 주차장 이용도 편했고 해운대도 가기 좋았습니다
2178,8249,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치가 해운대역 바로 앞이고 해운대바다까지도 가까워요~ 그리고 호텔이 새로지운곳이라 깨끗해요 작고 아담하지만 가격대비 만족!
2179,8250,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,가성비는 둘째치고 위치 등 모든게 완벽
2180,8251,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,가성비 좋았고 해운대랑 가까워서 좋았어요. 1층 입구에 발 씻을만한 곳이 있어서 바다 갔다올때 좋았어요.
2181,8252,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,치약 칫솔 화장실슬리퍼 없고 헤어드라이기 고장남
2182,8253,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,기대이상이었습니다. 모두 만족했어요~
2183,8254,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,모든분들이 친절해서 넘 좋았네요 담에 가게되면 꼭 다시 가고푼곳 지인들한테 추천해도 너무 좋은곳  그런곳이네요
2184,8255,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,대중교통 갑~~ 주변 맛집 많고 관광지도 걸어서 접근 용이
2185,8256,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"1. 객실 업그레이드(트윈룸 예약했는데 거실과 방이 따로있는 객실로 업그레이드 해주셔서 넓고 편히 쉬다 올 수 있었어요. 감사합니다:) 2. 바다뷰는 아니였지만 해운대 반대편(해리단길 방향)으로 막힘없이 시원하게 뚫린 뷰가 좋았어요. 3. 직원분들 친절해요. 특히 객실 청소? 비품 바꿔 주시던 분이 마주칠때마다 친절하게 인사해주시고 너무 좋은 인상을 남겨주셨어요. 4. 위치가 아주 좋아요. 해운대역, 해운대 메인거리 바로 앞이고 해리단길은 길만 건너면 되서 차막히고 주차가 힘든 해운대 주변관광은 도보로 했어요. 차없어도 바로 앞에 역과 버스정류장이 있어서 편할 것 같아요. 건물 아랫층에 편의점도 몇군데있고 간식같은거 사먹기도 편의시설이 잘되있었어요. 5. 이용하지는 않았지만 주방시설과 관련비품들까지 잘 구비되어 있어 취사도 가능해서 좋았어요. 6. 주차가 너무 편리합니다. 주차장 같지도 않은 주차장 있으면서 무료주차 강조하는 호텔들도 많은데 너무 좋았어요. 체크아웃 후 15시까지만 출차해도 되는것도 편리하구요.  7. 가격대비 너무 좋았어요. 다음번에 부산에 가게 된다면 또 방문할 예정입니다:)"
2186,8257,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,해운대역 바로 앞이라 위치도 좋고 생수도 무료제공되었어요. 직원들이 매우 친절해서 좋은 인상을 가졌습니다.
2187,8258,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,해리단길과 해운대 해변도 이용하기 편했고 주변에 먹을 곳 쇼핑할 곳이 가까워 아기랑 다니기에도 불편함이 없었어요 물놀이하고 1층 들어가는 곳에 먼지털이랑 물이 있으니 모래도 털고 편의시설을 잘해놨네요
2188,8259,2020-07-01,부산,펠릭스 바이 STX 호텔 & 스위트,시타딘 일 때 GYM을 이용할수 있어서 좋았다
2189,8260,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"가격대비 고급스런 욕실과 필수 어메니티 보유 간단한 취사도 가능한 인덕션,냄비 구비  반쪽 바다뷰는 덤"
2190,8261,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,"해운대가 가까운 뛰어난 위치에 있었고, 가격 대비 넓은 방이었습니다."
2191,8262,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,갸안케 하네
2192,8263,2020-08-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치도 좋고 깨끗했습니다
2193,8264,2020-07-01,부산,펠릭스 바이 STX 호텔 & 스위트,해운대 전철역과 지하로 연결 고층에서 보는 씨뷰
2194,8265,2020-05-01,부산,펠릭스 바이 STX 호텔 & 스위트,다 좋았어요! 하지만!
2195,8266,2020-07-01,부산,펠릭스 바이 STX 호텔 & 스위트,지하철역과 연결되어 있어서 매우 편하고 객실 업그레이드도 해주셔서 너무 좋았습니다. 무엇보다 다른분들이 말하셨던 엘리베이터도 큰 불편함은 못느꼈던 것 같습니다.
2196,8267,2020-07-01,부산,펠릭스 바이 STX 호텔 & 스위트,청소상태
2197,8268,2020-07-01,부산,펠릭스 바이 STX 호텔 & 스위트,먹을만한 음식들로 이루어져 있었고 직원분들 친절하고 음식 바로바로 추가되고 너무 만족합니다
2198,8269,2020-07-01,부산,펠릭스 바이 STX 호텔 & 스위트,룸 업그레이드 해주셔서 보다 더 쾌적하게 머물었습니다  레지던스라 늘 애용하는 곳인데 직원분이 친절하게 응대해주셔서 더 좋았습니다!
2199,8270,2020-06-01,부산,펠릭스 바이 STX 호텔 & 스위트,위치좋고 깔끌하고 안에 주방이 있어서 좋았습니다
2200,8271,2020-06-01,부산,펠릭스 바이 STX 호텔 & 스위트,"위치가 좋아요 해운대 역 바로 앞에 뒤에는 해운대 바다, 앞에는 해리단길 5분컷이라 다니기 좋아요 시설도 깨끗하고, 인덕션과 웬만한 조리도구는 다 구비되어있어서 놀랐어요 또 위치나 시설에 비해 가격은 저렴한 편이어서  다음에 또 갈거에요"
