,index,date,region,hotel,review_positive
18139,78463,2022-01-01,강원도,리센 오션파크 속초,체크인 시간이 지연되서 겨우 배정받은 객실 창밖으로 공사장과 말뚝박는 중장비 밖에 안보이더군요. 결국 다른 객실로 옮기기는 했지만 귀중한 시간만 허비했습니다.
18140,78464,2021-12-01,강원도,리센 오션파크 속초,위치 갑. 가성비 갑. 새로 지은 호텔이라 깔끔함
18141,78465,2022-01-01,강원도,리센 오션파크 속초,바닷가 바로앞이고 가성비 너무 좋왔어요. 깔끔하고 직원분들이 너무 친절하심요.
18142,78466,2021-12-01,강원도,리센 오션파크 속초,위치좋음 오션뷰에 음식점들위치도 대부분 차로 10분내외거리 새로 지어서 깔끔하고 청결했음.
18143,78467,2021-11-01,강원도,리센 오션파크 속초,위치는 좋았습니다.
18144,78468,2021-11-01,강원도,리센 오션파크 속초,해변을 접하고있어서  일출보러가기 편하게
18145,78469,2021-11-01,강원도,리센 오션파크 속초,위치가 갑이네요. 시설도 새건물이라 깨끗했습니다. 주차도 아주 용이했습니다.
18146,78470,2021-10-01,강원도,리센 오션파크 속초,바다와 가깝다 버스터미널과 가깝다 주변에 먹을곳이 많다 편의점 1층에 있다
18147,78471,2021-11-01,강원도,리센 오션파크 속초,필요한 호텔비품이 잘 갖혀져 있어 편함. 온돌히터도 좋음.
18148,78472,2021-08-01,강원도,리센 오션파크 속초,필요물품이 적절하게 잘 비치되어 있어서 좋았다  바닷가 바로앞이어서 좋았다
18149,78473,2021-08-01,강원도,리센 오션파크 속초,친절하고 주차장 넓은편이고 1층에 편의점이 있고 바다 바로 앞이어서 좋아요
18150,78474,2021-08-01,강원도,리센 오션파크 속초,가까워요
18151,78475,2021-08-01,강원도,리센 오션파크 속초,해변가 바로 앞이라 산책 하고 쾌적해서 좋았음
18152,78476,2021-08-01,강원도,리센 오션파크 속초,가격대비 비추
18153,78477,2021-08-01,강원도,리센 오션파크 속초,바다 앞!! 위치가 최고입니다. 편의점도 1층에 있어서 편리했구요. 층이 낮아서 바다보다 나무가 많이 보였지만 그래도 좋았어요! 그리고 냉장고 완전 최고~~ ㅎㅎ
18154,78478,2021-07-01,강원도,리센 오션파크 속초,위치는 확실히 좋습니다!^^
18155,78479,2021-07-01,강원도,리센 오션파크 속초,편의 시설이나 식당들이 인근에 있어서 좋았습니다. 주차가 편했습니다. 주방을 사용할 수 있는 것과 세탁을 할 수 있어서 좋았습니다.  룸에서 해돋이를 볼 수 있습니다.
18156,78480,2021-07-01,강원도,리센 오션파크 속초,해수욕장 바로 앞
18157,78481,2021-07-01,강원도,리센 오션파크 속초,위치가 끝내줌.
18158,78482,2021-07-01,강원도,리센 오션파크 속초,전자제품이 풀옵션이어서좋았어요
18159,78483,2021-07-01,강원도,리센 오션파크 속초,"위치는 정말 이보다 더 좋을 수 있을까 싶어요, 바다를 좋아하는 저로서는 해변이 코앞이라 좋았어요"
18160,78484,2021-07-01,강원도,리센 오션파크 속초,바다랑 가깝고 시설도 깨끗하고 침대도 너무 편했습니다
18161,78485,2021-07-01,강원도,리센 오션파크 속초,직원분들이 엄청 친절하심. 새로지어서 침구나 청소상태 아주 양호. 원래 3인까지 투숙가능했는데 초딩2명이라 하니 가족4명까진 투숙 가능 하다고 친절히 안내해주며 예약진행. 체크인때는  총4명이라하니 수건 캡슐커피.생수 2개씩 더 챙겨주심 👍 감사합니다.
18162,78486,2021-07-01,강원도,리센 오션파크 속초,해수욕장이 앞에 있어 전망좋음
18163,78487,2021-07-01,강원도,리센 오션파크 속초,속초 해수욕장이 바로 코 앞
18164,78488,2021-06-01,강원도,리센 오션파크 속초,"바로 앞에 속초해수욕장이라 위치가 너무 좋고요. 신축이라 아주 깨끗합니다. 바닥이 마루라 좋고, 방이 작아도  취사시설까지 다 있어서 아이랑 함께 해도 좋겠어요. 세탁기도 있어서 여름에 유용할 것 같아요. 근데... 이왕이면 건조 기능 있으면 더 좋았을텐데 1% 아쉬워요"
18165,78489,2021-06-01,강원도,리센 오션파크 속초,신축된 건물이라 깨끗한 것은 마음에 들었습니다
18166,78490,2021-06-01,강원도,리센 오션파크 속초,"침구편안함,속초해수욕장과의 인접성,신축이라 깔끔한 로비 및 주차장"
18167,78491,2021-06-01,강원도,리센 오션파크 속초,직원들은 아주 친절하고 웃는 얼굴로 대해 주고 전화 문의도 친절하게 응대해 주어 기분이 아주 좋았다..   퇴실 후 물건을 놓고 와 전화를 하니 너무 친절하게 택배를 보내주셔서 너무 감사 했습니다..
18168,78492,2021-06-01,강원도,리센 오션파크 속초,매우 깨끗했습니다 시설도 매우 좋습니다
18169,78493,2021-06-01,강원도,리센 오션파크 속초,"접근성 200프로! 가격  너무 착하고, 깔끔하고 너무 맘에 들었어요! 1층 나가면 바로 바다고, 걸어서 가까운 식당 있고, 편의점 2곳이상 24시간이고,조용하고! 이 이상은 없다!"
18170,78494,2021-05-01,강원도,리센 오션파크 속초,신축이라 깨끗함
18171,78495,2021-05-01,강원도,리센 오션파크 속초,"주차 공간도 매우 충분하며, 등록 없이 자유롭게 출차할 수 있었습니다. 객실 상태 또한 매우 깨끗하며, 침대의 편안함도 훌륭했습니다. 요청사항에 대한 준비도 확실하셔서 편안히 출장 중 숙소로 이용할 수 있었습니다. 다음 속초 휴가때에도 이용하고 싶네요."
18172,78496,2021-05-01,강원도,리센 오션파크 속초,입지 주차공간 냉장고 크기 커피머신
18173,78497,2021-04-01,강원도,리센 오션파크 속초,침구도 깨끗하고 온돌도 따뜻하게 잘 이용하다 갑니다.
18174,78498,2021-04-01,강원도,리센 오션파크 속초,숙소가 새건물이라 그런지 아주 깔끔하고 좋았습니다 주차도 편하고 좋았습니다
18175,78499,2021-04-01,강원도,리센 오션파크 속초,속초터미널에서 걸어서 오 분 정도! 너무 좋았습니다~ 이번 주에 또 가려고 예약 했는데 앞으로 속초 오면 여기에서만 묵을 것 같아요 😉
18176,78500,2021-03-01,강원도,리센 오션파크 속초,청결 스타벅스커피액상 투숙객이 거의 없어서 조용
18177,78501,2021-04-01,강원도,리센 오션파크 속초,체크인과 객실 교체를 도와주셨던 로비 직원분들도 친절하셨고 메이드분(하우스키퍼)도 세심하셨습니다. 체크인시에 미리 객실 이용 안내문을 주시는데 몹시 유용했습니다. 위치도 좋았고 직원들까지 친절해서 출장 와 묵는 내내 불편함을 전혀 느끼지 못했습니다. 다음 출장 때도 꼭 이곳에서 숙박할 예정입니다.
18178,78502,2021-07-01,강원도,리센 오션파크 속초,깨끗함
18179,78503,2021-07-01,강원도,리센 오션파크 속초,바로 앞이 해수욕장이어서 바다도 볼수 있고 1층엔 맛있는 튀김집 과 24시간 체인점이  있어서 편리하게 이용했습니다
18180,78598,2020-11-01,강원도,오색 그린야드 호텔,숙박 이용 시 온천을 무료 이용이 아주 좋았다 방도 따뜻하다!!!
18181,78599,2022-01-01,강원도,오색 그린야드 호텔,아파트 주방 장 상단은 인테리어 공사 잘못으로 제대로 열리지 않음 이불에서 머리카락 여러개 발견
18182,78600,2022-01-01,강원도,오색 그린야드 호텔,산속이라 공기는 좋았음
18183,78601,2021-12-01,강원도,오색 그린야드 호텔,온첱욕이 좋았음
18184,78602,2021-11-01,강원도,오색 그린야드 호텔,온천이 너무 좋았어요..가격대비 훌륭했어요..
18185,78603,2021-11-01,강원도,오색 그린야드 호텔,온천욕
18186,78604,2021-11-01,강원도,오색 그린야드 호텔,물도 좋고 조식도 잘 나오고 깨끗했어요
18187,78605,2021-11-01,강원도,오색 그린야드 호텔,설악산 오색약수(주전골) 등산로와 가까워서 산책 겸 좋은 경치를 구경할 수 있었어요.
18188,78606,2021-10-01,강원도,오색 그린야드 호텔,"건물 외관에 비하여 실내는 괜찮은 편이고, 가을 단풍을 가까이서 볼 수 있어 위치는 아주 좋음"
18189,78607,2021-10-01,강원도,오색 그린야드 호텔,위치가 좋고 직원분들 친절하고 편안한 호텔입니다 룸이 매우 커서 쾌적합니다
18190,78608,2021-10-01,강원도,오색 그린야드 호텔,복도쪽 방은 방음 아주 꽝
18191,78609,2021-10-01,강원도,오색 그린야드 호텔,"설악산 등반(오색코스)에는 바로 앞이라 좋습니다.  한계령코스도 호텔로 콜택시기사님이 바로 와주시고,주차도 가능하니 여러모로 설악산등반에는  최고입니다. 또한 온천수가 너무 좋아 머릿결이  다 좋아진 느낌입니다. 직원들 역시 친절합니다."
18192,78610,2021-09-01,강원도,오색 그린야드 호텔,절수샤워기 수압 불만족
18193,78611,2021-09-01,강원도,오색 그린야드 호텔,"대청봉 등산을 위해서는 좋은 위치입니다. 한식당은 가성비가 좋은 편이고, 버섯전골이 단백하고 깔끔한 맛이 좋았어요. 사우나도 넓고 편안해서 좋았어요"
18194,78612,2021-09-01,강원도,오색 그린야드 호텔,덮는이불주셔서 좋았네요. 방바닥이 차갑지않아 좋았어요. 위치가 좋았어요.
18195,78613,2021-08-01,강원도,오색 그린야드 호텔,옛날분위기 숲속냄새 깨끗한 공기. 깔끔한식사 친절한 직원
18196,78614,2021-09-01,강원도,오색 그린야드 호텔,온천 이용이 좋았습니다. 가격 가성비가 좋았습니다.
18197,78615,2021-08-01,강원도,오색 그린야드 호텔,넒은방과 온천이용권이 있어 좋았네요
18198,78616,2021-07-01,강원도,오색 그린야드 호텔,온천운영이 훌륭
18199,78617,2021-07-01,강원도,오색 그린야드 호텔,"레트로 감성 좋아하신다면 추천~!  편암함, 깨끗함보다는 안락함, 온천이용 등 너무나 편안한 여행이었습니다~!"
18200,78618,2021-05-01,강원도,오색 그린야드 호텔,친절하고 조식도 건강식이고 좋았습니다
18201,78619,2021-06-01,강원도,오색 그린야드 호텔,온천이용을 하루에 두번이면 얼마나 좋을까?
18202,78620,2021-06-01,강원도,오색 그린야드 호텔,평일이라 큰방임에도 가격이 맘에 들었음.  넓직해서 3명이서 충분히 지내기 편리했음. 요와 이불을 여유 있게 요청했는데 충분히 여유 있게 들어있었음.
18203,78621,2021-06-01,강원도,오색 그린야드 호텔,지하 온천탕 투숙객에게 무료이용 쿠폰 주어 좋았습니다!!
18204,78622,2021-05-01,강원도,오색 그린야드 호텔,무료온천.등산시 위치.주차.식당
18205,78623,2021-05-01,강원도,오색 그린야드 호텔,설악산 등산로가 가까워서 좋았어요. 깨끗하고 따뜻했어요.
18206,78624,2021-05-01,강원도,오색 그린야드 호텔,"가장 좋은 입지, 무제한 이용 가능한 온천"
18207,78625,2021-04-01,강원도,오색 그린야드 호텔,친절하고 조식이 좋았음
18208,78626,2021-03-01,강원도,오색 그린야드 호텔,온천을할수있어서 좋았어요 감사합니다.
18209,78627,2021-02-01,강원도,오색 그린야드 호텔,온천을 해서 좋았어요
18210,78628,2021-03-01,강원도,오색 그린야드 호텔,위치가좋고 조용해요
18211,78629,2021-02-01,강원도,오색 그린야드 호텔,온천욕시설이 훌륭합니다.
18212,78630,2021-02-01,강원도,오색 그린야드 호텔,숙소는 깨끗하고 만족스러웠습니다 조식은 정말 너무합니다  개선하시길...
18213,78631,2021-01-01,강원도,오색 그린야드 호텔,오랜 시간이 느껴질 만큼 가볍지 않은 흔적들이 좋았습니다 직원분들이 그립네요
18214,78632,2021-01-01,강원도,오색 그린야드 호텔,오랜만에 아이들과 가는 가족여행인데 후기에 낡았다는 평이 많아서 조금 걱정을 했다. 하지만 숙소는 물론 오래된 느낌이 들었지만 거실이나 방 컨디션 그리고 침구들이 들은바 보다 청결했다. 코로나로 대중온천은 이용하지 않았지만 방에서도 온천수가 나와서 만족스러웠다. 아침식사도 어른 18000원 어린이 13000으로 타당한 가격이었고 종류가 많지는 않았지만  전반적으로 맛있었다. 3층의 당구장을 무료로 이용할 수 있었는데 막내가 엄청 좋아했다. 이번 가을 단풍여행으로 다시 방문할 예정이다
18215,78633,2020-12-01,강원도,오색 그린야드 호텔,다양한 부대시설 친절하누직원 서비스 식사 여건도 좋았어요
18216,78634,2020-11-01,강원도,오색 그린야드 호텔,조식부페 가성비가 좋았습니다
18217,78635,2020-11-01,강원도,오색 그린야드 호텔,조식부페 맛있었고 온천도 느긋하게 숙소도 깔끔 하고 좋았어요. 겨울에 또 오렵니다 주전골 산책도 강추!!!
18218,78636,2020-10-01,강원도,오색 그린야드 호텔,저녁 식사  식당  좋았어요~~친절하고  가격 합리적이고~~^^
18219,78637,2020-08-01,강원도,오색 그린야드 호텔,깨끗하고 청결해서 좋았습니다
18220,78638,2020-09-01,강원도,오색 그린야드 호텔,가격대가 좀내려가서 좋았어요
18221,78639,2020-09-01,강원도,오색 그린야드 호텔,숲속에서 하루 자고 일어난 기분입니다. 공기도 좋고 물도 좋고 산책길도 좋았어요
18222,78640,2020-08-01,강원도,오색 그린야드 호텔,숙소 위치 및 직원 친절
18223,78641,2020-08-01,강원도,오색 그린야드 호텔,스파가 넘 좋아요. 근처 설악산 오색지구 산책로는 최고! 그리고 맛집들이 많아서 좋았어요.
18224,78642,2020-08-01,강원도,오색 그린야드 호텔,복도와 시설이 낡은 거 빼고는 다 좋았어요. 위치와 온천이 좋아서 다음에 가도 또 여기서 묵을 것 같아요.
18225,78643,2020-08-01,강원도,오색 그린야드 호텔,"위치좋고 아직은 한가해서 좋고 오래됐지만 예전의 고급재질인거 같은..느낌,평수가 넓고 집같은 편안함,주변 경관이 최고이고 숲속의 아지트같은 느낌이엇네요"
18226,78644,2020-06-01,강원도,오색 그린야드 호텔,탄산온천이좋네요 직원들모두친절했고청소상태좋았습니다.
18227,78645,2020-07-01,강원도,오색 그린야드 호텔,좋은 공기와 아늑함
18228,78646,2020-06-01,강원도,오색 그린야드 호텔,주변의 좋은 자연환경에 숙박시설이 위치하에도 불구하고  적정한 숙박료로 하루를 보낼 수 있어서 너무 좋았음 또한 시설은 비록 오래되었으나  깨끗하게 관리되어 즐거운 맘으로 하루를 보냈습니다. 감사합니다.
18229,78647,2020-07-01,강원도,오색 그린야드 호텔,설악산에 위치하여 공기가 상쾌함 온천이 있어 물이 좋음 식사가 훌륭함
18230,78648,2020-06-01,강원도,오색 그린야드 호텔,조용해요 온천이 좋아요
18231,78649,2020-06-01,강원도,오색 그린야드 호텔,한계령휴게소 - 대청봉 - 오색 오색으로 내려와서 바로 호텔이기 때문에 위치가 좋습니다. 방도 깨끗하고 넓어서 좋아요.
18232,78650,2020-06-01,강원도,오색 그린야드 호텔,공기 좋고. 조용해서 넘 좋네요
18233,78651,2020-06-01,강원도,오색 그린야드 호텔,넓고 편안했습니다~
18234,78652,2020-05-01,강원도,오색 그린야드 호텔,특히 탄산 온천욕이 좋았어요.
18235,78653,2020-05-01,강원도,오색 그린야드 호텔,직원들 의 친절함에 감사 했습니다.
18236,78654,2020-05-01,강원도,오색 그린야드 호텔,직원분들이 친절해서 아주 좋았어요
18237,78655,2020-05-01,강원도,오색 그린야드 호텔,맛있고  깔끔해요
18238,78656,2020-05-01,강원도,오색 그린야드 호텔,아침일찍 룸청소를요구하고외출후오후늦게돌아와도청소가되지않은것은호텔의기본이부족된다
18239,78696,2022-02-01,강원도,오색 그린야드 호텔,2인용 더블베드 침대가 너무작아요
18240,78697,2022-01-01,강원도,오색 그린야드 호텔,직원들은 친절함
18241,78698,2021-11-01,강원도,오색 그린야드 호텔,온천수가 좋았어요. 투숙객 온천 무료사용권도 주시고. 체크아웃 날 할인도 해주시고.
18242,78699,2021-11-01,강원도,오색 그린야드 호텔,얼음을 구할데가 없어서 불편했다
18243,78700,2021-11-01,강원도,오색 그린야드 호텔,견걍식댠으로 아주 좋았습니다
18244,78701,2021-11-01,강원도,오색 그린야드 호텔,위치와  주위  환경이  최고  좋았습니다
18245,78702,2021-11-01,강원도,오색 그린야드 호텔,주변산책
18246,78703,2021-10-01,강원도,오색 그린야드 호텔,위치는 좋고 직원대응도 나쁘지 않음.
18247,78704,2021-10-01,강원도,오색 그린야드 호텔,객실이 넓어서 좋았어요.
18248,78705,2021-10-01,강원도,오색 그린야드 호텔,"오색 등산로 이용에 최고의 위치, 온천탕이 나름 특색있었음"
18249,78706,2021-09-01,강원도,오색 그린야드 호텔,애견동반이었는데  다시는 애견동반을 하지 말아야 겠다는  생각을 확실히 드네요 애견동반하면 객실  푸대접이 넘하고  1층 구석방에 배치를 하네요  차라리 애견 동반시는 다른곳 가세요 조식 뷔페 차라리 한식으로 하던가  양식살짝  한식살짝 섞어놓고  컨셉이나 정체성이 없네요  2만원씩하는데 손델께 없는 메뉴 조합  좀 심하던데요  나가서 밥사먹는게 가성비에서 후회 않해요
18250,78707,2021-08-01,강원도,오색 그린야드 호텔,"산속이라 공기, 물 입지에 관련된 모든 것이 좋았습니다. 직원분들도 빠른 응대와 전문적인 서비스로 대해 주셨습니다. 야간에 식당에서 가볍게 식사를 했는데, 생각보다 저렴하고 맛있었습니다."
18251,78708,2021-06-01,강원도,오색 그린야드 호텔,아침에 등산하기좋은 위치에 있어서 대청봉등산객은 최고의 숙소다.
18252,78709,2021-07-01,강원도,오색 그린야드 호텔,청소상태불만종 Tv설한곳 뒤편먼지가 수북하게쌓였음
18253,78710,2021-07-01,강원도,오색 그린야드 호텔,물은 깨끗했음.
18254,78711,2021-07-01,강원도,오색 그린야드 호텔,산행하기에 좋은 위치입니다.
18255,78712,2021-07-01,강원도,오색 그린야드 호텔,객실이 낡고 방도 너무 길쭉한 직사각형이고 tv보고 놀랬어요 호텔에 저런 tv가 있다는게 신기했고 욕실문이 통로쪽에 있는데 문을 열면 너무 통로가 좁아서 안좋던데요
18256,78713,2021-07-01,강원도,오색 그린야드 호텔,호텔에서 숙박하고 오색주전골 트렉킹하기에 아주좋음. 아주조용하고 호텔 뒤편에 숲이있어서 아침에 새소리 들리고 편안했음
18257,78714,2021-06-01,강원도,오색 그린야드 호텔,가성비 좋은 시설
18258,78715,2021-06-01,강원도,오색 그린야드 호텔,청소 상태  안좋음        시설 노후
18259,78716,2021-06-01,강원도,오색 그린야드 호텔,온천탕이 좋았음. 주전골 대청봉 모두 걸어서 갔다 올 수 있음.
18260,78717,2021-05-01,강원도,오색 그린야드 호텔,잠자리  아늑
18261,78718,2021-04-01,강원도,오색 그린야드 호텔,호텔은 오래되었지만 리모델링해서 전반적으로 깨끗했습니다. 호텔내 탄산온천탕 적극 추천합니다. 제대로 된 온천을 다녀온 것 같습니다.  룸사이즈도 다른호텔보다 넓어서 좋았고 주차장도 여유있네요^^ 오색약수터와 주전골까지 가깝고 인근 맛집도 많이 있습니다
18262,78719,2021-04-01,강원도,오색 그린야드 호텔,"온천이 숙박기간 동안 무제한 이용가능 하다는 점이 좋았고, 객실 내부는 좀 낡았지만, 매우 청결하게 관리되고 있었음. 저녁 식사를 호텔에서 했는 데, 기대 이상으로 맛이 좋았고 가격도 적절하였음. 결론은, 집 사람이 다음에 또 오자라는 말로 대신하겠음."
18263,78720,2021-04-01,강원도,오색 그린야드 호텔,"온천과 찜찔, 식당까지 한번에 다 이용할 수 있어서 좋습니다. 모든 직원분들이 정말 너무 엄청 친절하시고 시설은 다소 오래 된 느낌이지만 깨끗합니다. 정겨운 느낌이예요."
18264,78721,2021-04-01,강원도,오색 그린야드 호텔,직원은 친절하십니다
18265,78722,2021-03-01,강원도,오색 그린야드 호텔,온천과 산행을  함께 할 수 있는 휴식공간이었음
18266,78723,2021-01-01,강원도,오색 그린야드 호텔,벼개카버및 수건 등 같은 종류를 세탁을 하여도 깨끗하게 되지 않으면 교체를 하여주셨으면 합니다.
18267,78724,2020-11-01,강원도,오색 그린야드 호텔,시설이 노후되었지만 가격대비 온천 너무 좋고 직원들 다 친철합니다.
18268,78725,2020-11-01,강원도,오색 그린야드 호텔,"일반적으로 깨끗하고, 맑은 공기와 주전골걷기가 좋았습니다.  온천무료티켓 받아서 온천도 했습니다. 식당분위기 좋았고, 송이도가니탕 맛이 훌륭했습니다.  아침식사도 좋았습니다."
18269,78726,2020-08-01,강원도,오색 그린야드 호텔,온천너무 좋아요 야외온천도 좋규.탄산있는 데 따끔따끔 신기해요.설악산 오색코스 다녀와서 목욕탕에서 딱 몸 풀고.아침에 요가 명상 프로그램도 공짜로 할 수 있어서 힐링 그 자체였어요. 주전골코스는 가벼운 산책코스라고 생각했는데 물색도 너무 이쁘고 좋았아요
18270,78727,2020-10-01,강원도,오색 그린야드 호텔,직원분들이 정중하고 친절하게 맞이해주셨고 문의에도...친절치 상담 및 답변. 나중에 알고보니 앞에 프린터에 다 나와있었던것도...
18271,78728,2020-10-01,강원도,오색 그린야드 호텔,주차해놓고 바로 등산하러 갈 수 있어서 좋았습니다. 등산 이후 호텔 내 온천 이용할 수 있는것도 좋았네요(8천원). 전반적으로 만족스러웠습니다. 프론트 직원 분도 친절하셨어요
18272,78729,2020-10-01,강원도,오색 그린야드 호텔,욕실 곰팡이가 넘 심하고 주방냄비 상태가 안좋았어요
18273,78730,2020-09-01,강원도,오색 그린야드 호텔,간단한식사와 아침에 산책할수있어서좋았습니다.
18274,78731,2020-09-01,강원도,오색 그린야드 호텔,이 호텔의 좋은점은 위치 입니다. 특히 여름이죠 주변에 산이 있고 물이 있고 나무도 많고 주변환경은  나쁘지 않습니다. 여름철에 가족이  조용히 숲속에 쉬어갈만 합니다.
18275,78732,2020-08-01,강원도,오색 그린야드 호텔,시설이 너무노후되어  불쾌했고 특히 목욕탕 청결은 빵점 직원의 손님응대가 너무기계적으로 이루어져 편안한여행에 부담이 되었다.
18276,78733,2020-08-01,강원도,오색 그린야드 호텔,직원분들이 너무나 친절하셨고 오래된 호텔임에도 깔끔했어요
18277,78734,2020-08-01,강원도,오색 그린야드 호텔,조식은 건강식으로 구성되어 있으며 이틀 연속 먹었는데 메뉴가 조금씩 달라지며 맛도 훌륭했습니다. 부족한 음식은 떨어지기 무섭게 바로 바로 보충 해 주었으며 직원들이 친절하여 앞으로도 조식은 매번 이용할 것 같습니다.
18278,78735,2020-08-01,강원도,오색 그린야드 호텔,주변조용하게 지낼수있고 벌레소리 새소리..  자연을 느낄수있어서좋았음
18279,78736,2020-08-01,강원도,오색 그린야드 호텔,주변경치와산책로 오색약수계곡이최고에요
18280,78737,2020-07-01,강원도,오색 그린야드 호텔,경치와 공기가 너무 좋아요.
18281,78738,2020-07-01,강원도,오색 그린야드 호텔,좋은 기억이 없음. 그래도 한 가지 있다면 호텔에서 운영하는 탄산온천은 좋은 경험 이었음
18282,78739,2020-07-01,강원도,오색 그린야드 호텔,"오래된 호텔이라 시설이 너무 낡았는데 낡은 걸 감추기 위하여 시트지로 가리고,  목욕탕에는 수압이 너무 약해서 샤워히기도 힘듬."
18283,78740,2020-06-01,강원도,오색 그린야드 호텔,"직원들은 괜챦았는데, 청소및 내부 시설은 전혀 정비가 안 돼 있었어요. 침대는 움직일때마다 삐그덕거리고,  커피랑 칫솔도 준비가 안 돼 있었어요. 전 투숙객이 사 용을 하고 나간걸 Check도 안 한듯. 참고로 517호에 묵었습니다."
18284,78741,2020-06-01,강원도,오색 그린야드 호텔,"조용해서 좋았고, 주변 경관이 빼어나 좋았습니다"
18285,78742,2020-06-01,강원도,오색 그린야드 호텔,온천 있어서 좋았음
18286,78743,2020-06-01,강원도,오색 그린야드 호텔,숙박시설은 모두 괜찮았습니다. 넓직하고 깔끔한 시설이었고 가격대비 매우 만족합니다.
18287,78744,2020-06-01,강원도,오색 그린야드 호텔,직원들의 친절에 감사 했습니다.  음식도 맛있었습니다.
18288,78745,2020-05-01,강원도,오색 그린야드 호텔,온천시설이 마음에 들었습니다
18289,78778,2021-04-01,강원도,오색 그린야드 호텔,청결했어요
18290,78779,2021-01-01,강원도,오색 그린야드 호텔,"중년남성직원분이 매우, 제일 친절하심! 스파(숙박객전용) 온천물 좋고 특히 탄산철분냉천(27도). 지하주차공간. 객실 내 500ml 물 공급. 체크인에 맞춰 객실 난방 잘 해두심."
18291,78780,2020-06-01,강원도,오색 그린야드 호텔,주전골 바로 아래있고 해서 트래킹하고 쉬기에 위치가 참 좋았어요! 저녁 온천도 좋았네요~
18292,78786,2021-09-01,강원도,오색 그린야드 호텔,방.선풍기 더러운거 빼고는 만족
18293,78787,2021-09-01,강원도,오색 그린야드 호텔,온천
18294,78788,2021-02-01,강원도,오색 그린야드 호텔,온천 사용권 사용을 체크 아웃 후에도 가능케 해주기 바랍니다
18295,78789,2021-01-01,강원도,오색 그린야드 호텔,방 바박이 끈적거리는 곳들이 있이어요.
18296,78938,2021-09-01,강원도,"헤이, 춘천 호텔",하천 옆에 있어서 위치가 좋았고 숙소 바로 옆에 편의점도 있어서 좋았습니다. 청결도가 좋지는 않다는 후기를 많이 봤는데 딱히 못 느꼈습니다. 객실화장실 내 욕조가 있었는데 깨끗해서 이용하기 좋았어요. 옆방에 사람이 없었던건지 모르지만 방음도 잘되는 것 같습니다. 아무소리도 안 들렸어요. 침대도 굉장히 편했어요. 전체적으로 숙소가 너무 포근하고 예뻐서 좋았습니다. 친구들이랑 좋은 추억 남기고 갑니다.
18297,78939,2022-01-01,강원도,"헤이, 춘천 호텔",시설이 깨끗하고 도심에 있어서 이동이 유리함
18298,78940,2021-07-01,강원도,"헤이, 춘천 호텔",예쁜 인테리어 더블룸>패밀리룸 업그레이드 무난한 시티뷰 전망
18299,78941,2021-07-01,강원도,"헤이, 춘천 호텔","가성비 최고 방이 넓진 않으나, 이케아 소품으로 가득 채운 인테리어로 모던한 느낌 주고 침구도 푹신하고 저렴한 모텔의 딱딱한 매트리스 및 얇은 이불이 아니라 너무 좋았음. 위치가 역 바로 근처나 메인 스트리트 인근은 아니지만 가격대비 청결도가 매우 좋아 대만족."
18300,78942,2021-07-01,강원도,"헤이, 춘천 호텔",늦은 밤에 급하게 숙소 잡았는데 편안하게 잘 주무셨다고 하시네요 .
18301,78943,2021-06-01,강원도,"헤이, 춘천 호텔",직원분들 친절하시고 나름 깔끔하고 예쁜 숙소였어요 그럭저럭 가격대비 만족합니다.
18302,78944,2021-06-01,강원도,"헤이, 춘천 호텔",저렴한 가격에 잘 머물렀습니다. 즉석에서 와플 만들어 먹을 수 있는 조식 코너도 있고 부담 없이 편하고 예쁜 숙소 이용할 수 있어 좋았습니다
18303,78945,2021-05-01,강원도,"헤이, 춘천 호텔","방 분위기가 실용적이고 깔끔하고 세련된 느낌이어서 아주 좋았고, 침대도 편하고 시트도 깨끗해서 만족스러웠어요."
18304,78946,2021-02-01,강원도,"헤이, 춘천 호텔",와이파이가 자꾸 끊겨서 계속 접속 햇던거요~
18305,78947,2021-01-01,강원도,"헤이, 춘천 호텔",청소만 좀 먼지같운거 좀만 닦아주시면 좋을꺼같아요 가만 침대 않아서 티비보는데 딴방서 쿵쿵거린다고 전화 오더라고요 우리끼리 전화는 못걸게 좀 해주세요 그냥 막걸고 돌리면 어쩌지는거지
18306,78948,2021-01-01,강원도,"헤이, 춘천 호텔",1. 침대가 너~~~무 편함 2. 방이 이쁨 3. 조명이 다양함 4. 화장실이 넓음 5. 난방이 잘 됨 6. 책상이 좋음(시험공부하기 좋았음) 7. 방음이 잘 됨 8. 1층에 책이 다양하게 있어서 누구 기다릴 때 심심하지 않음
18307,78949,2021-01-01,강원도,"헤이, 춘천 호텔",고급화돤 모텔 / 호스텔 편안한 침구와 깔끔한 디자인 춘천 시내와 가까움
18308,78950,2020-12-01,강원도,"헤이, 춘천 호텔",와플이 시간제한 7-10시 오전에만 있었지만 맛있게 잘 먹었습니다!! 와플 바삭하니 맛나요! 그리고 방도 깔끔하고 편안했오요 방바닥도 따뜻하고 아늑하고 저녁엔 덥더라구요ㅎㅎ 제공된 어메니티 세트도 향기 좋고 온수도 뜨겁게 잘나왔습니다
